"Time","Var","Value","EPU"
1996,"EER COTE Herring",116,"GOM"
1996,"EER COTE Sandlance",1,"GOM"
1996,"EER COTE Butterfish",250,"GOM"
1996,"EER COTE Unknown Fish",173,"GOM"
1996,"EER COTE Unknown Invertebrate",0,"GOM"
1996,"EER COTE Silverside",0,"GOM"
1996,"EER COTE Three-spined Stickleback",9,"GOM"
1996,"EER COTE Mackerel",0,"GOM"
1997,"EER COTE Productivity",1.66,"GOM"
1997,"EER COTE Amphipod",0,"GOM"
1997,"EER COTE Euphausiid",0,"GOM"
1997,"EER COTE Bluefish",0,"GOM"
1997,"EER COTE Hake",825,"GOM"
1997,"EER COTE Pollock",12,"GOM"
1997,"EER COTE Lumpfish",1,"GOM"
1997,"EER COTE Other Fish",0,"GOM"
1997,"EER COTE Other Invertebrate",20,"GOM"
1997,"EER COTE Herring",209,"GOM"
1997,"EER COTE Sandlance",2,"GOM"
1997,"EER COTE Butterfish",14,"GOM"
1997,"EER COTE Unknown Fish",215,"GOM"
1997,"EER COTE Unknown Invertebrate",1,"GOM"
1997,"EER COTE Silverside",0,"GOM"
1997,"EER COTE Three-spined Stickleback",12,"GOM"
1997,"EER COTE Mackerel",0,"GOM"
1998,"EER COTE Productivity",1.17,"GOM"
1998,"EER COTE Amphipod",2,"GOM"
1998,"EER COTE Euphausiid",0,"GOM"
1998,"EER COTE Bluefish",0,"GOM"
1998,"EER COTE Hake",731,"GOM"
1998,"EER COTE Pollock",45,"GOM"
1998,"EER COTE Lumpfish",2,"GOM"
1998,"EER COTE Other Fish",0,"GOM"
1998,"EER COTE Other Invertebrate",4,"GOM"
1998,"EER COTE Herring",116,"GOM"
1998,"EER COTE Sandlance",4,"GOM"
1998,"EER COTE Butterfish",4,"GOM"
1998,"EER COTE Unknown Fish",219,"GOM"
1998,"EER COTE Unknown Invertebrate",0,"GOM"
1998,"EER COTE Silverside",0,"GOM"
1998,"EER COTE Three-spined Stickleback",7,"GOM"
1998,"EER COTE Mackerel",0,"GOM"
1999,"EER COTE Productivity",1.07,"GOM"
1999,"EER COTE Amphipod",23,"GOM"
1999,"EER COTE Euphausiid",2,"GOM"
1999,"EER COTE Bluefish",15,"GOM"
1999,"EER COTE Hake",399,"GOM"
1999,"EER COTE Pollock",19,"GOM"
1999,"EER COTE Lumpfish",2,"GOM"
1999,"EER COTE Other Fish",6,"GOM"
1999,"EER COTE Other Invertebrate",16,"GOM"
1999,"EER COTE Herring",71,"GOM"
1999,"EER COTE Sandlance",2,"GOM"
1999,"EER COTE Butterfish",4,"GOM"
1999,"EER COTE Unknown Fish",115,"GOM"
1999,"EER COTE Unknown Invertebrate",8,"GOM"
1999,"EER COTE Silverside",1,"GOM"
1999,"EER COTE Three-spined Stickleback",12,"GOM"
1999,"EER COTE Mackerel",0,"GOM"
2000,"EER COTE Productivity",1.05,"GOM"
2000,"EER COTE Amphipod",2,"GOM"
2000,"EER COTE Euphausiid",0,"GOM"
2000,"EER COTE Bluefish",0,"GOM"
2000,"EER COTE Hake",242,"GOM"
2000,"EER COTE Pollock",16,"GOM"
2000,"EER COTE Lumpfish",5,"GOM"
2000,"EER COTE Other Fish",0,"GOM"
2000,"EER COTE Other Invertebrate",0,"GOM"
2000,"EER COTE Herring",437,"GOM"
2000,"EER COTE Sandlance",2,"GOM"
2000,"EER COTE Butterfish",0,"GOM"
2000,"EER COTE Unknown Fish",14,"GOM"
2000,"EER COTE Unknown Invertebrate",0,"GOM"
2000,"EER COTE Silverside",0,"GOM"
2000,"EER COTE Three-spined Stickleback",6,"GOM"
2000,"EER COTE Mackerel",0,"GOM"
2001,"EER COTE Productivity",0.4,"GOM"
2001,"EER COTE Amphipod",2,"GOM"
2001,"EER COTE Euphausiid",0,"GOM"
2001,"EER COTE Bluefish",0,"GOM"
2001,"EER COTE Hake",24,"GOM"
2001,"EER COTE Pollock",2,"GOM"
2001,"EER COTE Lumpfish",0,"GOM"
2001,"EER COTE Other Fish",0,"GOM"
2001,"EER COTE Other Invertebrate",0,"GOM"
2001,"EER COTE Herring",35,"GOM"
2001,"EER COTE Sandlance",2,"GOM"
2001,"EER COTE Butterfish",0,"GOM"
2001,"EER COTE Unknown Fish",14,"GOM"
2001,"EER COTE Unknown Invertebrate",0,"GOM"
2001,"EER COTE Silverside",0,"GOM"
2001,"EER COTE Three-spined Stickleback",0,"GOM"
2001,"EER COTE Mackerel",0,"GOM"
2002,"EER COTE Productivity",0.9,"GOM"
2002,"EER COTE Amphipod",0,"GOM"
2002,"EER COTE Euphausiid",0,"GOM"
2002,"EER COTE Bluefish",4,"GOM"
2002,"EER COTE Hake",199,"GOM"
2002,"EER COTE Pollock",14,"GOM"
2002,"EER COTE Lumpfish",5,"GOM"
2002,"EER COTE Other Fish",5,"GOM"
2002,"EER COTE Other Invertebrate",77,"GOM"
2002,"EER COTE Herring",56,"GOM"
2002,"EER COTE Sandlance",3,"GOM"
2002,"EER COTE Butterfish",11,"GOM"
2002,"EER COTE Unknown Fish",170,"GOM"
2002,"EER COTE Unknown Invertebrate",9,"GOM"
2002,"EER COTE Silverside",0,"GOM"
2002,"EER COTE Three-spined Stickleback",3,"GOM"
2002,"EER COTE Mackerel",0,"GOM"
2003,"EER COTE Productivity",0.98,"GOM"
2003,"EER COTE Amphipod",22,"GOM"
2003,"EER COTE Euphausiid",0,"GOM"
2003,"EER COTE Bluefish",1,"GOM"
2003,"EER COTE Hake",315,"GOM"
2003,"EER COTE Pollock",11,"GOM"
2003,"EER COTE Lumpfish",1,"GOM"
2003,"EER COTE Other Fish",1,"GOM"
2003,"EER COTE Other Invertebrate",0,"GOM"
2003,"EER COTE Herring",79,"GOM"
2003,"EER COTE Sandlance",3,"GOM"
2003,"EER COTE Butterfish",46,"GOM"
2003,"EER COTE Unknown Fish",72,"GOM"
2003,"EER COTE Unknown Invertebrate",12,"GOM"
2003,"EER COTE Silverside",0,"GOM"
2003,"EER COTE Three-spined Stickleback",8,"GOM"
2003,"EER COTE Mackerel",0,"GOM"
2004,"EER COTE Productivity",0.64,"GOM"
2004,"EER COTE Amphipod",1,"GOM"
2004,"EER COTE Euphausiid",0,"GOM"
2004,"EER COTE Bluefish",0,"GOM"
2004,"EER COTE Hake",300,"GOM"
2004,"EER COTE Pollock",2,"GOM"
2004,"EER COTE Lumpfish",11,"GOM"
2004,"EER COTE Other Fish",0,"GOM"
2004,"EER COTE Other Invertebrate",7,"GOM"
2004,"EER COTE Herring",75,"GOM"
2004,"EER COTE Sandlance",11,"GOM"
2004,"EER COTE Butterfish",61,"GOM"
2004,"EER COTE Unknown Fish",162,"GOM"
2004,"EER COTE Unknown Invertebrate",13,"GOM"
2004,"EER COTE Silverside",0,"GOM"
2004,"EER COTE Three-spined Stickleback",15,"GOM"
2004,"EER COTE Mackerel",0,"GOM"
2005,"EER COTE Productivity",0.59,"GOM"
2005,"EER COTE Amphipod",0,"GOM"
2005,"EER COTE Euphausiid",0,"GOM"
2005,"EER COTE Bluefish",3,"GOM"
2005,"EER COTE Hake",155,"GOM"
2005,"EER COTE Pollock",0,"GOM"
2005,"EER COTE Lumpfish",11,"GOM"
2005,"EER COTE Other Fish",11,"GOM"
2005,"EER COTE Other Invertebrate",2,"GOM"
2005,"EER COTE Herring",25,"GOM"
2005,"EER COTE Sandlance",1,"GOM"
2005,"EER COTE Butterfish",8,"GOM"
2005,"EER COTE Unknown Fish",38,"GOM"
2005,"EER COTE Unknown Invertebrate",2,"GOM"
2005,"EER COTE Silverside",0,"GOM"
2005,"EER COTE Three-spined Stickleback",1,"GOM"
2005,"EER COTE Mackerel",0,"GOM"
2006,"EER COTE Productivity",0.64,"GOM"
2006,"EER COTE Amphipod",0,"GOM"
2006,"EER COTE Euphausiid",1,"GOM"
2006,"EER COTE Bluefish",1,"GOM"
2006,"EER COTE Hake",263,"GOM"
2006,"EER COTE Pollock",12,"GOM"
2006,"EER COTE Lumpfish",10,"GOM"
2006,"EER COTE Other Fish",12,"GOM"
2006,"EER COTE Other Invertebrate",15,"GOM"
2006,"EER COTE Herring",91,"GOM"
2006,"EER COTE Sandlance",0,"GOM"
2006,"EER COTE Butterfish",42,"GOM"
2006,"EER COTE Unknown Fish",144,"GOM"
2006,"EER COTE Unknown Invertebrate",28,"GOM"
2006,"EER COTE Silverside",1,"GOM"
2006,"EER COTE Three-spined Stickleback",11,"GOM"
2006,"EER COTE Mackerel",2,"GOM"
2007,"EER COTE Productivity",1.19,"GOM"
2007,"EER COTE Amphipod",46,"GOM"
2007,"EER COTE Euphausiid",4,"GOM"
2007,"EER COTE Bluefish",3,"GOM"
2007,"EER COTE Hake",288,"GOM"
2007,"EER COTE Pollock",12,"GOM"
2007,"EER COTE Lumpfish",22,"GOM"
2007,"EER COTE Other Fish",24,"GOM"
2007,"EER COTE Other Invertebrate",4,"GOM"
2007,"EER COTE Herring",145,"GOM"
2007,"EER COTE Sandlance",43,"GOM"
2007,"EER COTE Butterfish",14,"GOM"
2007,"EER COTE Unknown Fish",151,"GOM"
2007,"EER COTE Unknown Invertebrate",10,"GOM"
2007,"EER COTE Silverside",0,"GOM"
2007,"EER COTE Three-spined Stickleback",7,"GOM"
2007,"EER COTE Mackerel",0,"GOM"
2008,"EER COTE Productivity",0.87,"GOM"
2008,"EER COTE Amphipod",4,"GOM"
2008,"EER COTE Euphausiid",1,"GOM"
2008,"EER COTE Bluefish",0,"GOM"
2008,"EER COTE Hake",339,"GOM"
2008,"EER COTE Pollock",7,"GOM"
2008,"EER COTE Lumpfish",14,"GOM"
2008,"EER COTE Other Fish",10,"GOM"
2008,"EER COTE Other Invertebrate",22,"GOM"
2008,"EER COTE Herring",20,"GOM"
2008,"EER COTE Sandlance",51,"GOM"
2008,"EER COTE Butterfish",11,"GOM"
2008,"EER COTE Unknown Fish",120,"GOM"
2008,"EER COTE Unknown Invertebrate",4,"GOM"
2008,"EER COTE Silverside",2,"GOM"
2008,"EER COTE Three-spined Stickleback",15,"GOM"
2008,"EER COTE Mackerel",9,"GOM"
2009,"EER COTE Productivity",0.7,"GOM"
2009,"EER COTE Amphipod",2,"GOM"
2009,"EER COTE Euphausiid",1,"GOM"
2009,"EER COTE Bluefish",1,"GOM"
2009,"EER COTE Hake",143,"GOM"
2009,"EER COTE Pollock",16,"GOM"
2009,"EER COTE Lumpfish",4,"GOM"
2009,"EER COTE Other Fish",9,"GOM"
2009,"EER COTE Other Invertebrate",3,"GOM"
2009,"EER COTE Herring",107,"GOM"
2009,"EER COTE Sandlance",9,"GOM"
2009,"EER COTE Butterfish",142,"GOM"
2009,"EER COTE Unknown Fish",57,"GOM"
2009,"EER COTE Unknown Invertebrate",9,"GOM"
2009,"EER COTE Silverside",2,"GOM"
2009,"EER COTE Three-spined Stickleback",22,"GOM"
2009,"EER COTE Mackerel",0,"GOM"
2010,"EER COTE Productivity",1.09,"GOM"
2010,"EER COTE Amphipod",21,"GOM"
2010,"EER COTE Euphausiid",2,"GOM"
2010,"EER COTE Bluefish",3,"GOM"
2010,"EER COTE Hake",381,"GOM"
2010,"EER COTE Pollock",15,"GOM"
2010,"EER COTE Lumpfish",24,"GOM"
2010,"EER COTE Other Fish",2,"GOM"
2010,"EER COTE Other Invertebrate",69,"GOM"
2010,"EER COTE Herring",91,"GOM"
2010,"EER COTE Sandlance",4,"GOM"
2010,"EER COTE Butterfish",248,"GOM"
2010,"EER COTE Unknown Fish",181,"GOM"
2010,"EER COTE Unknown Invertebrate",0,"GOM"
2010,"EER COTE Silverside",1,"GOM"
2010,"EER COTE Three-spined Stickleback",18,"GOM"
2010,"EER COTE Mackerel",7,"GOM"
2011,"EER COTE Productivity",1.14,"GOM"
2011,"EER COTE Amphipod",11,"GOM"
2011,"EER COTE Euphausiid",0,"GOM"
2011,"EER COTE Bluefish",0,"GOM"
2011,"EER COTE Hake",388,"GOM"
2011,"EER COTE Pollock",42,"GOM"
2011,"EER COTE Lumpfish",0,"GOM"
2011,"EER COTE Other Fish",3,"GOM"
2011,"EER COTE Other Invertebrate",6,"GOM"
2011,"EER COTE Herring",139,"GOM"
2011,"EER COTE Sandlance",1,"GOM"
2011,"EER COTE Butterfish",299,"GOM"
2011,"EER COTE Unknown Fish",21,"GOM"
2011,"EER COTE Unknown Invertebrate",0,"GOM"
2011,"EER COTE Silverside",0,"GOM"
2011,"EER COTE Three-spined Stickleback",12,"GOM"
2011,"EER COTE Mackerel",1,"GOM"
2012,"EER COTE Productivity",1.01,"GOM"
2012,"EER COTE Amphipod",21,"GOM"
2012,"EER COTE Euphausiid",0,"GOM"
2012,"EER COTE Bluefish",1,"GOM"
2012,"EER COTE Hake",241,"GOM"
2012,"EER COTE Pollock",9,"GOM"
2012,"EER COTE Lumpfish",7,"GOM"
2012,"EER COTE Other Fish",8,"GOM"
2012,"EER COTE Other Invertebrate",17,"GOM"
2012,"EER COTE Herring",231,"GOM"
2012,"EER COTE Sandlance",18,"GOM"
2012,"EER COTE Butterfish",57,"GOM"
2012,"EER COTE Unknown Fish",110,"GOM"
2012,"EER COTE Unknown Invertebrate",18,"GOM"
2012,"EER COTE Silverside",22,"GOM"
2012,"EER COTE Three-spined Stickleback",3,"GOM"
2012,"EER COTE Mackerel",1,"GOM"
2013,"EER COTE Productivity",0.71,"GOM"
2013,"EER COTE Amphipod",0,"GOM"
2013,"EER COTE Euphausiid",0,"GOM"
2013,"EER COTE Bluefish",0,"GOM"
2013,"EER COTE Hake",247,"GOM"
2013,"EER COTE Pollock",16,"GOM"
2013,"EER COTE Lumpfish",0,"GOM"
2013,"EER COTE Other Fish",12,"GOM"
2013,"EER COTE Other Invertebrate",29,"GOM"
2013,"EER COTE Herring",64,"GOM"
2013,"EER COTE Sandlance",0,"GOM"
2013,"EER COTE Butterfish",7,"GOM"
2013,"EER COTE Unknown Fish",60,"GOM"
2013,"EER COTE Unknown Invertebrate",33,"GOM"
2013,"EER COTE Silverside",0,"GOM"
2013,"EER COTE Three-spined Stickleback",1,"GOM"
2013,"EER COTE Mackerel",1,"GOM"
2014,"EER COTE Productivity",1.32,"GOM"
2014,"EER COTE Amphipod",0,"GOM"
2014,"EER COTE Euphausiid",0,"GOM"
2014,"EER COTE Bluefish",1,"GOM"
2014,"EER COTE Hake",256,"GOM"
2014,"EER COTE Pollock",60,"GOM"
2014,"EER COTE Lumpfish",0,"GOM"
2014,"EER COTE Other Fish",15,"GOM"
2014,"EER COTE Other Invertebrate",3,"GOM"
2014,"EER COTE Herring",309,"GOM"
2014,"EER COTE Sandlance",12,"GOM"
2014,"EER COTE Butterfish",4,"GOM"
2014,"EER COTE Unknown Fish",127,"GOM"
2014,"EER COTE Unknown Invertebrate",3,"GOM"
2014,"EER COTE Silverside",0,"GOM"
2014,"EER COTE Three-spined Stickleback",0,"GOM"
2014,"EER COTE Mackerel",0,"GOM"
2015,"EER COTE Productivity",1.19,"GOM"
2015,"EER COTE Amphipod",3,"GOM"
2015,"EER COTE Euphausiid",0,"GOM"
2015,"EER COTE Bluefish",1,"GOM"
2015,"EER COTE Hake",244,"GOM"
2015,"EER COTE Pollock",32,"GOM"
2015,"EER COTE Lumpfish",0,"GOM"
2015,"EER COTE Other Fish",5,"GOM"
2015,"EER COTE Other Invertebrate",1,"GOM"
2015,"EER COTE Herring",120,"GOM"
2015,"EER COTE Sandlance",53,"GOM"
2015,"EER COTE Butterfish",33,"GOM"
2015,"EER COTE Unknown Fish",164,"GOM"
2015,"EER COTE Unknown Invertebrate",1,"GOM"
2015,"EER COTE Silverside",2,"GOM"
2015,"EER COTE Three-spined Stickleback",2,"GOM"
2015,"EER COTE Mackerel",0,"GOM"
2016,"EER COTE Productivity",1.23,"GOM"
2016,"EER COTE Amphipod",27,"GOM"
2016,"EER COTE Euphausiid",16,"GOM"
2016,"EER COTE Bluefish",3,"GOM"
2016,"EER COTE Hake",289,"GOM"
2016,"EER COTE Pollock",3,"GOM"
2016,"EER COTE Lumpfish",0,"GOM"
2016,"EER COTE Other Fish",4,"GOM"
2016,"EER COTE Other Invertebrate",9,"GOM"
2016,"EER COTE Herring",45,"GOM"
2016,"EER COTE Sandlance",11,"GOM"
2016,"EER COTE Butterfish",14,"GOM"
2016,"EER COTE Unknown Fish",113,"GOM"
2016,"EER COTE Unknown Invertebrate",15,"GOM"
2016,"EER COTE Silverside",3,"GOM"
2016,"EER COTE Three-spined Stickleback",0,"GOM"
2016,"EER COTE Mackerel",0,"GOM"
2017,"EER COTE Productivity",1.53,"GOM"
2017,"EER COTE Amphipod",1,"GOM"
2017,"EER COTE Euphausiid",0,"GOM"
2017,"EER COTE Bluefish",0,"GOM"
2017,"EER COTE Hake",313,"GOM"
2017,"EER COTE Pollock",39,"GOM"
2017,"EER COTE Lumpfish",0,"GOM"
2017,"EER COTE Other Fish",11,"GOM"
2017,"EER COTE Other Invertebrate",2,"GOM"
2017,"EER COTE Herring",244,"GOM"
2017,"EER COTE Sandlance",56,"GOM"
2017,"EER COTE Butterfish",9,"GOM"
2017,"EER COTE Unknown Fish",146,"GOM"
2017,"EER COTE Unknown Invertebrate",1,"GOM"
2017,"EER COTE Silverside",1,"GOM"
2017,"EER COTE Three-spined Stickleback",0,"GOM"
2017,"EER COTE Mackerel",0,"GOM"
2018,"EER COTE Productivity",1.11,"GOM"
2018,"EER COTE Amphipod",2,"GOM"
2018,"EER COTE Euphausiid",0,"GOM"
2018,"EER COTE Bluefish",1,"GOM"
2018,"EER COTE Hake",238,"GOM"
2018,"EER COTE Pollock",16,"GOM"
2018,"EER COTE Lumpfish",1,"GOM"
2018,"EER COTE Other Fish",17,"GOM"
2018,"EER COTE Other Invertebrate",6,"GOM"
2018,"EER COTE Herring",503,"GOM"
2018,"EER COTE Sandlance",34,"GOM"
2018,"EER COTE Butterfish",139,"GOM"
2018,"EER COTE Unknown Fish",133,"GOM"
2018,"EER COTE Unknown Invertebrate",0,"GOM"
2018,"EER COTE Silverside",0,"GOM"
2018,"EER COTE Three-spined Stickleback",6,"GOM"
2018,"EER COTE Mackerel",0,"GOM"
2019,"EER COTE Productivity",1.16,"GOM"
2019,"EER COTE Amphipod",12,"GOM"
2019,"EER COTE Euphausiid",4,"GOM"
2019,"EER COTE Bluefish",0,"GOM"
2019,"EER COTE Hake",250,"GOM"
2019,"EER COTE Pollock",56,"GOM"
2019,"EER COTE Lumpfish",0,"GOM"
2019,"EER COTE Other Fish",1,"GOM"
2019,"EER COTE Other Invertebrate",2,"GOM"
2019,"EER COTE Herring",194,"GOM"
2019,"EER COTE Sandlance",3,"GOM"
2019,"EER COTE Butterfish",11,"GOM"
2019,"EER COTE Unknown Fish",259,"GOM"
2019,"EER COTE Unknown Invertebrate",0,"GOM"
2019,"EER COTE Silverside",0,"GOM"
2019,"EER COTE Three-spined Stickleback",2,"GOM"
2019,"EER COTE Mackerel",0,"GOM"
2020,"EER COTE Productivity",NA,"GOM"
2020,"EER COTE Amphipod",3,"GOM"
2020,"EER COTE Euphausiid",7,"GOM"
2020,"EER COTE Bluefish",0,"GOM"
2020,"EER COTE Hake",211,"GOM"
2020,"EER COTE Pollock",3,"GOM"
2020,"EER COTE Lumpfish",0,"GOM"
2020,"EER COTE Other Fish",8,"GOM"
2020,"EER COTE Other Invertebrate",0,"GOM"
2020,"EER COTE Herring",133,"GOM"
2020,"EER COTE Sandlance",2,"GOM"
2020,"EER COTE Butterfish",3,"GOM"
2020,"EER COTE Unknown Fish",48,"GOM"
2020,"EER COTE Unknown Invertebrate",2,"GOM"
2020,"EER COTE Silverside",1,"GOM"
2020,"EER COTE Three-spined Stickleback",6,"GOM"
2020,"EER COTE Mackerel",0,"GOM"
2021,"EER COTE Productivity",0.51,"GOM"
2021,"EER COTE Amphipod",0,"GOM"
2021,"EER COTE Euphausiid",5,"GOM"
2021,"EER COTE Bluefish",0,"GOM"
2021,"EER COTE Hake",158,"GOM"
2021,"EER COTE Pollock",41,"GOM"
2021,"EER COTE Lumpfish",0,"GOM"
2021,"EER COTE Other Fish",29,"GOM"
2021,"EER COTE Other Invertebrate",4,"GOM"
2021,"EER COTE Herring",195,"GOM"
2021,"EER COTE Sandlance",7,"GOM"
2021,"EER COTE Butterfish",37,"GOM"
2021,"EER COTE Unknown Fish",94,"GOM"
2021,"EER COTE Unknown Invertebrate",0,"GOM"
2021,"EER COTE Silverside",5,"GOM"
2021,"EER COTE Three-spined Stickleback",1,"GOM"
2021,"EER COTE Mackerel",1,"GOM"
2022,"EER COTE Productivity",1.26,"GOM"
2022,"EER COTE Amphipod",23,"GOM"
2022,"EER COTE Euphausiid",1,"GOM"
2022,"EER COTE Bluefish",0,"GOM"
2022,"EER COTE Hake",378,"GOM"
2022,"EER COTE Pollock",11,"GOM"
2022,"EER COTE Lumpfish",0,"GOM"
2022,"EER COTE Other Fish",16,"GOM"
2022,"EER COTE Other Invertebrate",0,"GOM"
2022,"EER COTE Herring",92,"GOM"
2022,"EER COTE Sandlance",22,"GOM"
