"Time","Var","Value","EPU","Units"
2010,"Shortfin_Mako",507,"NE","N of Fish"
2010,"Total",1038,"NE","N of Fish"
2011,"Blue_Shark",267,"NE","N of Fish"
2011,"Common_Thresher",325,"NE","N of Fish"
2011,"Shortfin_Mako",579,"NE","N of Fish"
2011,"Total",1171,"NE","N of Fish"
2012,"Blue_Shark",270,"NE","N of Fish"
2012,"Common_Thresher",229,"NE","N of Fish"
2012,"Shortfin_Mako",552,"NE","N of Fish"
2012,"Total",1051,"NE","N of Fish"
2013,"Blue_Shark",21,"NE","N of Fish"
2013,"Common_Thresher",29,"NE","N of Fish"
2013,"Shortfin_Mako",458,"NE","N of Fish"
2013,"Total",508,"NE","N of Fish"
2014,"Blue_Shark",NA,"NE","N of Fish"
2014,"Common_Thresher",168,"NE","N of Fish"
2014,"Shortfin_Mako",513,"NE","N of Fish"
2014,"Total",681,"NE","N of Fish"
2015,"Blue_Shark",129,"NE","N of Fish"
2015,"Common_Thresher",107,"NE","N of Fish"
2015,"Shortfin_Mako",595,"NE","N of Fish"
2015,"Total",831,"NE","N of Fish"
2016,"Blue_Shark",200,"NE","N of Fish"
2016,"Common_Thresher",53,"NE","N of Fish"
2016,"Shortfin_Mako",316,"NE","N of Fish"
2016,"Total",569,"NE","N of Fish"
2017,"Blue_Shark",193,"NE","N of Fish"
2017,"Common_Thresher",133,"NE","N of Fish"
2017,"Shortfin_Mako",374,"NE","N of Fish"
2017,"Total",700,"NE","N of Fish"
2018,"Blue_Shark",51,"NE","N of Fish"
2018,"Common_Thresher",241,"NE","N of Fish"
2018,"Shortfin_Mako",31,"NE","N of Fish"
2018,"Total",323,"NE","N of Fish"
2019,"Blue_Shark",51,"NE","N of Fish"
2019,"Common_Thresher",168,"NE","N of Fish"
2019,"Shortfin_Mako",102,"NE","N of Fish"
2019,"Total",321,"NE","N of Fish"
2020,"Blue_Shark",19,"NE","N of Fish"
2020,"Common_Thresher",123,"NE","N of Fish"
2020,"Shortfin_Mako",19,"NE","N of Fish"
2020,"Total",161,"NE","N of Fish"
2021,"Blue_Shark",NA,"NE","N of Fish"
2021,"Common_Thresher",38,"NE","N of Fish"
2021,"Shortfin_Mako",123,"NE","N of Fish"
2021,"Total",161,"NE","N of Fish"
2022,"Blue_Shark",NA,"NE","N of Fish"
2022,"Common_Thresher",69,"NE","N of Fish"
2022,"Shortfin_Mako",NA,"NE","N of Fish"
2022,"Total",69,"NE","N of Fish"
2023,"Blue_Shark",NA,"NE","N of Fish"
2023,"Common_Thresher",114,"NE","N of Fish"
2023,"Shortfin_Mako",NA,"NE","N of Fish"
2023,"Total",114,"NE","N of Fish"
2024,"Blue_Shark",NA,"NE","N of Fish"
2024,"Common_Thresher",58,"NE","N of Fish"
2024,"Shortfin_Mako",NA,"NE","N of Fish"
2024,"Total",58,"NE","N of Fish"
