"Longitude","Latitude","Season","Value"
-69.5833333333333,44.4166666666667,"Spring",NA
-69.5833333333333,44.4166666666667,"Summer",NA
-69.5833333333333,44.4166666666667,"Fall",NA
-69.5,44.4166666666667,"Winter",NA
-69.5,44.4166666666667,"Spring",NA
-69.5,44.4166666666667,"Summer",NA
-69.5,44.4166666666667,"Fall",NA
-69.4166666666667,44.4166666666667,"Winter",NA
-69.4166666666667,44.4166666666667,"Spring",NA
-69.4166666666667,44.4166666666667,"Summer",NA
-69.4166666666667,44.4166666666667,"Fall",NA
-69.3333333333333,44.4166666666667,"Winter",NA
-69.3333333333333,44.4166666666667,"Spring",NA
-69.3333333333333,44.4166666666667,"Summer",NA
-69.3333333333333,44.4166666666667,"Fall",NA
-69.25,44.4166666666667,"Winter",NA
-69.25,44.4166666666667,"Spring",NA
-69.25,44.4166666666667,"Summer",NA
-69.25,44.4166666666667,"Fall",NA
-69.1666666666667,44.4166666666667,"Winter",NA
-69.1666666666667,44.4166666666667,"Spring",NA
-69.1666666666667,44.4166666666667,"Summer",NA
-69.1666666666667,44.4166666666667,"Fall",NA
-69.0833333333333,44.4166666666667,"Winter",NA
-69.0833333333333,44.4166666666667,"Spring",NA
-69.0833333333333,44.4166666666667,"Summer",NA
-69.0833333333333,44.4166666666667,"Fall",NA
-69,44.4166666666667,"Winter",NA
-69,44.4166666666667,"Spring",NA
-69,44.4166666666667,"Summer",NA
-69,44.4166666666667,"Fall",NA
-68.9166666666667,44.4166666666667,"Winter",NA
-68.9166666666667,44.4166666666667,"Spring",NA
-68.9166666666667,44.4166666666667,"Summer",NA
-68.9166666666667,44.4166666666667,"Fall",NA
-68.8333333333333,44.4166666666667,"Winter",NA
-68.8333333333333,44.4166666666667,"Spring",NA
-68.8333333333333,44.4166666666667,"Summer",NA
-68.8333333333333,44.4166666666667,"Fall",NA
-68.75,44.4166666666667,"Winter",NA
-68.75,44.4166666666667,"Spring",NA
-68.75,44.4166666666667,"Summer",NA
-68.75,44.4166666666667,"Fall",NA
-68.6666666666667,44.4166666666667,"Winter",NA
-68.6666666666667,44.4166666666667,"Spring",NA
-68.6666666666667,44.4166666666667,"Summer",NA
-68.6666666666667,44.4166666666667,"Fall",NA
-68.5833333333333,44.4166666666667,"Winter",NA
-68.5833333333333,44.4166666666667,"Spring",NA
-68.5833333333333,44.4166666666667,"Summer",NA
-68.5833333333333,44.4166666666667,"Fall",NA
-68.5,44.4166666666667,"Winter",NA
-68.5,44.4166666666667,"Spring",NA
-68.5,44.4166666666667,"Summer",NA
-68.5,44.4166666666667,"Fall",NA
-68.4166666666667,44.4166666666667,"Winter",NA
-68.4166666666667,44.4166666666667,"Spring",NA
-68.4166666666667,44.4166666666667,"Summer",NA
-68.4166666666667,44.4166666666667,"Fall",NA
-68.3333333333333,44.4166666666667,"Winter",NA
-68.3333333333333,44.4166666666667,"Spring",NA
-68.3333333333333,44.4166666666667,"Summer",NA
-68.3333333333333,44.4166666666667,"Fall",NA
-68.25,44.4166666666667,"Winter",NA
-68.25,44.4166666666667,"Spring",NA
-68.25,44.4166666666667,"Summer",NA
-68.25,44.4166666666667,"Fall",NA
-68.1666666666667,44.4166666666667,"Winter",NA
-68.1666666666667,44.4166666666667,"Spring",NA
-68.1666666666667,44.4166666666667,"Summer",NA
-68.1666666666667,44.4166666666667,"Fall",NA
-68.0833333333333,44.4166666666667,"Winter",NA
-68.0833333333333,44.4166666666667,"Spring",NA
-68.0833333333333,44.4166666666667,"Summer",NA
-68.0833333333333,44.4166666666667,"Fall",NA
-68,44.4166666666667,"Winter",NA
-68,44.4166666666667,"Spring",NA
-68,44.4166666666667,"Summer",NA
-68,44.4166666666667,"Fall",NA
-67.9166666666667,44.4166666666667,"Winter",NA
-67.9166666666667,44.4166666666667,"Spring",NA
-67.9166666666667,44.4166666666667,"Summer",NA
-67.9166666666667,44.4166666666667,"Fall",NA
-67.8333333333333,44.4166666666667,"Winter",NA
-67.8333333333333,44.4166666666667,"Spring",NA
-67.8333333333333,44.4166666666667,"Summer",NA
-67.8333333333333,44.4166666666667,"Fall",NA
-67.75,44.4166666666667,"Winter",0.96170574426651
-67.75,44.4166666666667,"Spring",1.30399858951569
-67.75,44.4166666666667,"Summer",0.40395313501358
-67.75,44.4166666666667,"Fall",0.946900248527527
-67.6666666666667,44.4166666666667,"Winter",0.82170182466507
-67.6666666666667,44.4166666666667,"Spring",1.36884081363678
-67.6666666666667,44.4166666666667,"Summer",0.622834444046021
-67.6666666666667,44.4166666666667,"Fall",0.806794881820679
-67.5833333333333,44.4166666666667,"Winter",1.16887390613556
-67.5833333333333,44.4166666666667,"Spring",1.44385373592377
-67.5833333333333,44.4166666666667,"Summer",0.673992156982422
-67.5833333333333,44.4166666666667,"Fall",0.36536580324173
-67.5,44.4166666666667,"Winter",2.23927855491638
-67.5,44.4166666666667,"Spring",1.43073844909668
-67.5,44.4166666666667,"Summer",1.2401282787323
-67.5,44.4166666666667,"Fall",0.301761001348495
-67.4166666666667,44.4166666666667,"Winter",2.06769609451294
-67.4166666666667,44.4166666666667,"Spring",1.42711615562439
-67.4166666666667,44.4166666666667,"Summer",1.31786525249481
-67.4166666666667,44.4166666666667,"Fall",0.156634882092476
-67.3333333333333,44.4166666666667,"Winter",NA
-67.3333333333333,44.4166666666667,"Spring",NA
-67.3333333333333,44.4166666666667,"Summer",NA
-67.3333333333333,44.4166666666667,"Fall",NA
-67.25,44.4166666666667,"Winter",NA
-67.25,44.4166666666667,"Spring",NA
-67.25,44.4166666666667,"Summer",NA
-67.25,44.4166666666667,"Fall",NA
-67.1666666666667,44.4166666666667,"Winter",NA
-67.1666666666667,44.4166666666667,"Spring",NA
-67.1666666666667,44.4166666666667,"Summer",NA
-67.1666666666667,44.4166666666667,"Fall",NA
-67.0833333333333,44.4166666666667,"Winter",NA
-67.0833333333333,44.4166666666667,"Spring",NA
-67.0833333333333,44.4166666666667,"Summer",NA
-67.0833333333333,44.4166666666667,"Fall",NA
-67,44.4166666666667,"Winter",NA
-67,44.4166666666667,"Spring",NA
-67,44.4166666666667,"Summer",NA
-67,44.4166666666667,"Fall",NA
-66.9166666666667,44.4166666666667,"Winter",NA
-66.9166666666667,44.4166666666667,"Spring",NA
-66.9166666666667,44.4166666666667,"Summer",NA
-66.9166666666667,44.4166666666667,"Fall",NA
-66.8333333333333,44.4166666666667,"Winter",NA
-66.8333333333333,44.4166666666667,"Spring",NA
-66.8333333333333,44.4166666666667,"Summer",NA
-66.8333333333333,44.4166666666667,"Fall",NA
-66.75,44.4166666666667,"Winter",NA
-66.75,44.4166666666667,"Spring",NA
-66.75,44.4166666666667,"Summer",NA
-66.75,44.4166666666667,"Fall",NA
-66.6666666666667,44.4166666666667,"Winter",NA
-66.6666666666667,44.4166666666667,"Spring",NA
-66.6666666666667,44.4166666666667,"Summer",NA
-66.6666666666667,44.4166666666667,"Fall",NA
-66.5833333333333,44.4166666666667,"Winter",NA
-66.5833333333333,44.4166666666667,"Spring",NA
-66.5833333333333,44.4166666666667,"Summer",NA
-66.5833333333333,44.4166666666667,"Fall",NA
-66.5,44.4166666666667,"Winter",NA
-66.5,44.4166666666667,"Spring",NA
-66.5,44.4166666666667,"Summer",NA
-66.5,44.4166666666667,"Fall",NA
-66.4166666666667,44.4166666666667,"Winter",NA
-66.4166666666667,44.4166666666667,"Spring",NA
-66.4166666666667,44.4166666666667,"Summer",NA
-66.4166666666667,44.4166666666667,"Fall",NA
-66.3333333333333,44.4166666666667,"Winter",NA
-66.3333333333333,44.4166666666667,"Spring",NA
-66.3333333333333,44.4166666666667,"Summer",NA
-66.3333333333333,44.4166666666667,"Fall",NA
-66.25,44.4166666666667,"Winter",NA
-66.25,44.4166666666667,"Spring",NA
-66.25,44.4166666666667,"Summer",NA
-66.25,44.4166666666667,"Fall",NA
-66.1666666666667,44.4166666666667,"Winter",NA
-66.1666666666667,44.4166666666667,"Spring",NA
-66.1666666666667,44.4166666666667,"Summer",NA
-66.1666666666667,44.4166666666667,"Fall",NA
-66.0833333333333,44.4166666666667,"Winter",NA
-66.0833333333333,44.4166666666667,"Spring",NA
-66.0833333333333,44.4166666666667,"Summer",NA
-66.0833333333333,44.4166666666667,"Fall",NA
-66,44.4166666666667,"Winter",NA
-66,44.4166666666667,"Spring",NA
-66,44.4166666666667,"Summer",NA
-66,44.4166666666667,"Fall",NA
-65.9166666666667,44.4166666666667,"Winter",NA
-65.9166666666667,44.4166666666667,"Spring",NA
-65.9166666666667,44.4166666666667,"Summer",NA
-65.9166666666667,44.4166666666667,"Fall",NA
-65.8333333333333,44.4166666666667,"Winter",NA
-65.8333333333333,44.4166666666667,"Spring",NA
-65.8333333333333,44.4166666666667,"Summer",NA
-65.8333333333333,44.4166666666667,"Fall",NA
-65.75,44.4166666666667,"Winter",NA
-65.75,44.4166666666667,"Spring",NA
-65.75,44.4166666666667,"Summer",NA
-65.75,44.4166666666667,"Fall",NA
-75.9166666666667,44.3333333333334,"Winter",NA
-75.9166666666667,44.3333333333334,"Spring",NA
-75.9166666666667,44.3333333333334,"Summer",NA
-75.9166666666667,44.3333333333334,"Fall",NA
-75.8333333333334,44.3333333333334,"Winter",NA
-75.8333333333334,44.3333333333334,"Spring",NA
-75.8333333333334,44.3333333333334,"Summer",NA
-75.8333333333334,44.3333333333334,"Fall",NA
-75.75,44.3333333333334,"Winter",NA
-75.75,44.3333333333334,"Spring",NA
-75.75,44.3333333333334,"Summer",NA
-75.75,44.3333333333334,"Fall",NA
-75.6666666666667,44.3333333333334,"Winter",NA
-75.6666666666667,44.3333333333334,"Spring",NA
-75.6666666666667,44.3333333333334,"Summer",NA
-75.6666666666667,44.3333333333334,"Fall",NA
-75.5833333333334,44.3333333333334,"Winter",NA
-75.5833333333334,44.3333333333334,"Spring",NA
-75.5833333333334,44.3333333333334,"Summer",NA
-75.5833333333334,44.3333333333334,"Fall",NA
-75.5,44.3333333333334,"Winter",NA
-75.5,44.3333333333334,"Spring",NA
-75.5,44.3333333333334,"Summer",NA
-75.5,44.3333333333334,"Fall",NA
-75.4166666666667,44.3333333333334,"Winter",NA
-75.4166666666667,44.3333333333334,"Spring",NA
-75.4166666666667,44.3333333333334,"Summer",NA
-75.4166666666667,44.3333333333334,"Fall",NA
-75.3333333333334,44.3333333333334,"Winter",NA
-75.3333333333334,44.3333333333334,"Spring",NA
-75.3333333333334,44.3333333333334,"Summer",NA
-75.3333333333334,44.3333333333334,"Fall",NA
-75.25,44.3333333333334,"Winter",NA
-75.25,44.3333333333334,"Spring",NA
-75.25,44.3333333333334,"Summer",NA
-75.25,44.3333333333334,"Fall",NA
-75.1666666666667,44.3333333333334,"Winter",NA
-75.1666666666667,44.3333333333334,"Spring",NA
-75.1666666666667,44.3333333333334,"Summer",NA
-75.1666666666667,44.3333333333334,"Fall",NA
-75.0833333333334,44.3333333333334,"Winter",NA
-75.0833333333334,44.3333333333334,"Spring",NA
-75.0833333333334,44.3333333333334,"Summer",NA
-75.0833333333334,44.3333333333334,"Fall",NA
-75,44.3333333333334,"Winter",NA
-75,44.3333333333334,"Spring",NA
-75,44.3333333333334,"Summer",NA
-75,44.3333333333334,"Fall",NA
-74.9166666666667,44.3333333333334,"Winter",NA
-74.9166666666667,44.3333333333334,"Spring",NA
-74.9166666666667,44.3333333333334,"Summer",NA
-74.9166666666667,44.3333333333334,"Fall",NA
-74.8333333333334,44.3333333333334,"Winter",NA
-74.8333333333334,44.3333333333334,"Spring",NA
-74.8333333333334,44.3333333333334,"Summer",NA
-74.8333333333334,44.3333333333334,"Fall",NA
-74.75,44.3333333333334,"Winter",NA
-74.75,44.3333333333334,"Spring",NA
-74.75,44.3333333333334,"Summer",NA
-74.75,44.3333333333334,"Fall",NA
-74.6666666666667,44.3333333333334,"Winter",NA
-74.6666666666667,44.3333333333334,"Spring",NA
-74.6666666666667,44.3333333333334,"Summer",NA
-74.6666666666667,44.3333333333334,"Fall",NA
-74.5833333333334,44.3333333333334,"Winter",NA
-74.5833333333334,44.3333333333334,"Spring",NA
-74.5833333333334,44.3333333333334,"Summer",NA
-74.5833333333334,44.3333333333334,"Fall",NA
-74.5,44.3333333333334,"Winter",NA
-74.5,44.3333333333334,"Spring",NA
-74.5,44.3333333333334,"Summer",NA
-74.5,44.3333333333334,"Fall",NA
-74.4166666666667,44.3333333333334,"Winter",NA
-74.4166666666667,44.3333333333334,"Spring",NA
-74.4166666666667,44.3333333333334,"Summer",NA
-74.4166666666667,44.3333333333334,"Fall",NA
-74.3333333333334,44.3333333333334,"Winter",NA
-74.3333333333334,44.3333333333334,"Spring",NA
-74.3333333333334,44.3333333333334,"Summer",NA
-74.3333333333334,44.3333333333334,"Fall",NA
-74.25,44.3333333333334,"Winter",NA
-74.25,44.3333333333334,"Spring",NA
-74.25,44.3333333333334,"Summer",NA
-74.25,44.3333333333334,"Fall",NA
-74.1666666666667,44.3333333333334,"Winter",NA
-74.1666666666667,44.3333333333334,"Spring",NA
-74.1666666666667,44.3333333333334,"Summer",NA
-74.1666666666667,44.3333333333334,"Fall",NA
-74.0833333333334,44.3333333333334,"Winter",NA
-74.0833333333334,44.3333333333334,"Spring",NA
-74.0833333333334,44.3333333333334,"Summer",NA
-74.0833333333334,44.3333333333334,"Fall",NA
-74,44.3333333333334,"Winter",NA
-74,44.3333333333334,"Spring",NA
-74,44.3333333333334,"Summer",NA
-74,44.3333333333334,"Fall",NA
-73.9166666666667,44.3333333333334,"Winter",NA
