"Value","Time","ESP","Var","Units"
0.997947840368398,2010,"acadian_redfish_both","spring","mg m^-3"
1.06781012279787,2009,"acadian_redfish_both","spring","mg m^-3"
1.05551168643647,2008,"acadian_redfish_both","spring","mg m^-3"
0.975951745229609,2007,"acadian_redfish_both","spring","mg m^-3"
1.01360876697693,2006,"acadian_redfish_both","spring","mg m^-3"
1.05292005606048,2005,"acadian_redfish_both","spring","mg m^-3"
1.01616959355186,2004,"acadian_redfish_both","spring","mg m^-3"
1.11213095816987,2003,"acadian_redfish_both","spring","mg m^-3"
1.11923449320454,2002,"acadian_redfish_both","spring","mg m^-3"
0.788725105916401,2001,"acadian_redfish_both","spring","mg m^-3"
0.954818426419129,2000,"acadian_redfish_both","spring","mg m^-3"
0.851137487371335,1999,"acadian_redfish_both","spring","mg m^-3"
0.807428693553956,1998,"acadian_redfish_both","spring","mg m^-3"
0.782579246967358,2019,"acadian_redfish_both","summer","mg m^-3"
0.573896007305508,2018,"acadian_redfish_both","summer","mg m^-3"
0.829419317375731,2017,"acadian_redfish_both","summer","mg m^-3"
0.778505748795629,2016,"acadian_redfish_both","summer","mg m^-3"
0.683153530469195,2015,"acadian_redfish_both","summer","mg m^-3"
0.749353243608913,2014,"acadian_redfish_both","summer","mg m^-3"
0.771032439131706,2013,"acadian_redfish_both","summer","mg m^-3"
0.972597655401775,2012,"acadian_redfish_both","summer","mg m^-3"
0.797951918908269,2011,"acadian_redfish_both","summer","mg m^-3"
0.970052133688765,2010,"acadian_redfish_both","summer","mg m^-3"
0.896873640022573,2009,"acadian_redfish_both","summer","mg m^-3"
0.814110003359932,2008,"acadian_redfish_both","summer","mg m^-3"
0.813726151005869,2007,"acadian_redfish_both","summer","mg m^-3"
0.985956637794751,2006,"acadian_redfish_both","summer","mg m^-3"
0.812622978004654,2005,"acadian_redfish_both","summer","mg m^-3"
0.716014322451894,2004,"acadian_redfish_both","summer","mg m^-3"
0.753305077138089,2003,"acadian_redfish_both","summer","mg m^-3"
0.91097651806884,2002,"acadian_redfish_both","summer","mg m^-3"
0.756617031675739,2001,"acadian_redfish_both","summer","mg m^-3"
0.808511714417045,2000,"acadian_redfish_both","summer","mg m^-3"
0.8909840156465,1999,"acadian_redfish_both","summer","mg m^-3"
0.738321319985887,1998,"acadian_redfish_both","summer","mg m^-3"
0.870810297415041,2019,"acadian_redfish_both","fall","mg m^-3"
0.826751555831981,2018,"acadian_redfish_both","fall","mg m^-3"
0.926116484869841,2017,"acadian_redfish_both","fall","mg m^-3"
0.896064038192187,2016,"acadian_redfish_both","fall","mg m^-3"
1.00222872263974,2015,"acadian_redfish_both","fall","mg m^-3"
0.832471344369437,2014,"acadian_redfish_both","fall","mg m^-3"
0.880621191682532,2013,"acadian_redfish_both","fall","mg m^-3"
0.974193217634123,2012,"acadian_redfish_both","fall","mg m^-3"
0.954949714012496,2011,"acadian_redfish_both","fall","mg m^-3"
0.897806227722425,2010,"acadian_redfish_both","fall","mg m^-3"
0.909364574347119,2009,"acadian_redfish_both","fall","mg m^-3"
0.842362313802901,2008,"acadian_redfish_both","fall","mg m^-3"
0.838958636997572,2007,"acadian_redfish_both","fall","mg m^-3"
0.896094543368862,2006,"acadian_redfish_both","fall","mg m^-3"
0.847498420381657,2005,"acadian_redfish_both","fall","mg m^-3"
0.696004897374884,2004,"acadian_redfish_both","fall","mg m^-3"
0.764926075017983,2003,"acadian_redfish_both","fall","mg m^-3"
0.793757485320441,2002,"acadian_redfish_both","fall","mg m^-3"
0.85066473256579,2001,"acadian_redfish_both","fall","mg m^-3"
0.934023116092603,2000,"acadian_redfish_both","fall","mg m^-3"
0.987801463071641,1999,"acadian_redfish_both","fall","mg m^-3"
1.00647720335758,1998,"acadian_redfish_both","fall","mg m^-3"
0.815473386725268,2019,"alewife_both","winter","mg m^-3"
0.936498466325651,2018,"alewife_both","winter","mg m^-3"
0.878909495671839,2017,"alewife_both","winter","mg m^-3"
0.948666798457562,2016,"alewife_both","winter","mg m^-3"
0.913138858998304,2015,"alewife_both","winter","mg m^-3"
0.955799802378031,2014,"alewife_both","winter","mg m^-3"
0.884496426501891,2013,"alewife_both","winter","mg m^-3"
0.971824081763736,2012,"alewife_both","winter","mg m^-3"
0.94254570621857,2011,"alewife_both","winter","mg m^-3"
0.860710862012386,2010,"alewife_both","winter","mg m^-3"
0.86975256826079,2009,"alewife_both","winter","mg m^-3"
0.892228093865394,2008,"alewife_both","winter","mg m^-3"
0.933827546781416,2007,"alewife_both","winter","mg m^-3"
1.01054842554555,2006,"alewife_both","winter","mg m^-3"
0.849915948812582,2005,"alewife_both","winter","mg m^-3"
0.883649193997769,2004,"alewife_both","winter","mg m^-3"
0.852963212943636,2003,"alewife_both","winter","mg m^-3"
0.813367260798002,2002,"alewife_both","winter","mg m^-3"
0.876212588279158,2001,"alewife_both","winter","mg m^-3"
0.810461325337805,2000,"alewife_both","winter","mg m^-3"
0.912577492705247,1999,"alewife_both","winter","mg m^-3"
0.790382504600997,1998,"alewife_both","winter","mg m^-3"
0.870086694942474,2019,"alewife_both","spring","mg m^-3"
0.969179328819318,2018,"alewife_both","spring","mg m^-3"
0.929549619911199,2017,"alewife_both","spring","mg m^-3"
0.979040182947716,2016,"alewife_both","spring","mg m^-3"
0.901516709863829,2015,"alewife_both","spring","mg m^-3"
1.00226667063401,2014,"alewife_both","spring","mg m^-3"
1.01323911079663,2013,"alewife_both","spring","mg m^-3"
1.01486253333992,2012,"alewife_both","spring","mg m^-3"
1.03077399635969,2011,"alewife_both","spring","mg m^-3"
0.9945049172131,2010,"alewife_both","spring","mg m^-3"
1.05362674314488,2009,"alewife_both","spring","mg m^-3"
1.09136061547831,2008,"alewife_both","spring","mg m^-3"
1.06866892328828,2007,"alewife_both","spring","mg m^-3"
1.01249445070735,2006,"alewife_both","spring","mg m^-3"
0.970955633320249,2005,"alewife_both","spring","mg m^-3"
1.02353592359894,2004,"alewife_both","spring","mg m^-3"
1.09574214255542,2003,"alewife_both","spring","mg m^-3"
1.06631137469395,2002,"alewife_both","spring","mg m^-3"
0.938370392986141,2001,"alewife_both","spring","mg m^-3"
1.04056057879833,2000,"alewife_both","spring","mg m^-3"
0.868798153957749,1999,"alewife_both","spring","mg m^-3"
0.857081411920505,1998,"alewife_both","spring","mg m^-3"
0.779174513241017,2019,"alewife_both","summer","mg m^-3"
0.650189725788456,2018,"alewife_both","summer","mg m^-3"
0.890784066841521,2017,"alewife_both","summer","mg m^-3"
0.851346867870499,2016,"alewife_both","summer","mg m^-3"
0.859942814814976,2015,"alewife_both","summer","mg m^-3"
0.726980390418155,2014,"alewife_both","summer","mg m^-3"
0.813791924720663,2013,"alewife_both","summer","mg m^-3"
0.847636117475962,2012,"alewife_both","summer","mg m^-3"
1.02333901707186,2011,"alewife_both","summer","mg m^-3"
0.972546068227506,2010,"alewife_both","summer","mg m^-3"
0.939844036654355,2009,"alewife_both","summer","mg m^-3"
0.945728312091474,2008,"alewife_both","summer","mg m^-3"
0.859857610799303,2007,"alewife_both","summer","mg m^-3"
0.923045169498348,2006,"alewife_both","summer","mg m^-3"
0.788728837420002,2005,"alewife_both","summer","mg m^-3"
0.749115747327952,2004,"alewife_both","summer","mg m^-3"
0.883929797805634,2003,"alewife_both","summer","mg m^-3"
0.964676962737237,2002,"alewife_both","summer","mg m^-3"
0.832533982939954,2001,"alewife_both","summer","mg m^-3"
0.906739036491018,2000,"alewife_both","summer","mg m^-3"
0.81970079614477,1999,"alewife_both","summer","mg m^-3"
0.697395907096724,1998,"alewife_both","summer","mg m^-3"
1.02322595232687,2019,"alewife_both","fall","mg m^-3"
0.999265990075516,2018,"alewife_both","fall","mg m^-3"
0.999946643102879,2017,"alewife_both","fall","mg m^-3"
0.98119759362531,2016,"alewife_both","fall","mg m^-3"
1.05441162404725,2015,"alewife_both","fall","mg m^-3"
1.02182302889983,2014,"alewife_both","fall","mg m^-3"
0.973417655517648,2013,"alewife_both","fall","mg m^-3"
1.06734278517171,2012,"alewife_both","fall","mg m^-3"
1.1585010261009,2011,"alewife_both","fall","mg m^-3"
1.12332794160689,2010,"alewife_both","fall","mg m^-3"
1.05275134032553,2009,"alewife_both","fall","mg m^-3"
0.985321165135571,2008,"alewife_both","fall","mg m^-3"
0.984376051267107,2007,"alewife_both","fall","mg m^-3"
1.04806621376404,2006,"alewife_both","fall","mg m^-3"
1.11919174021338,2005,"alewife_both","fall","mg m^-3"
0.96383528867656,2004,"alewife_both","fall","mg m^-3"
0.986391798203255,2003,"alewife_both","fall","mg m^-3"
0.96386027180796,2002,"alewife_both","fall","mg m^-3"
0.946443979650875,2001,"alewife_both","fall","mg m^-3"
0.993515090140206,2000,"alewife_both","fall","mg m^-3"
0.99296886427267,1999,"alewife_both","fall","mg m^-3"
0.980321220637351,1998,"alewife_both","fall","mg m^-3"
0.75444538731887,2019,"american_lobster_gb_both","winter","mg m^-3"
0.89849831064161,2018,"american_lobster_gb_both","winter","mg m^-3"
0.850093733903595,2017,"american_lobster_gb_both","winter","mg m^-3"
0.953310882585331,2016,"american_lobster_gb_both","winter","mg m^-3"
0.963825882497448,2015,"american_lobster_gb_both","winter","mg m^-3"
1.04695202639519,2014,"american_lobster_gb_both","winter","mg m^-3"
0.854811293618453,2013,"american_lobster_gb_both","winter","mg m^-3"
0.890731327705727,2012,"american_lobster_gb_both","winter","mg m^-3"
0.866316695290301,2011,"american_lobster_gb_both","winter","mg m^-3"
0.708498473470524,2010,"american_lobster_gb_both","winter","mg m^-3"
0.853388644780294,2009,"american_lobster_gb_both","winter","mg m^-3"
0.829157701316341,2008,"american_lobster_gb_both","winter","mg m^-3"
0.891581576746291,2007,"american_lobster_gb_both","winter","mg m^-3"
0.870338474266161,2006,"american_lobster_gb_both","winter","mg m^-3"
0.803178921303786,2005,"american_lobster_gb_both","winter","mg m^-3"
0.850609484008765,2004,"american_lobster_gb_both","winter","mg m^-3"
0.827943719231158,2003,"american_lobster_gb_both","winter","mg m^-3"
0.789022638911075,2002,"american_lobster_gb_both","winter","mg m^-3"
0.82835841112836,2001,"american_lobster_gb_both","winter","mg m^-3"
0.851454186260395,2000,"american_lobster_gb_both","winter","mg m^-3"
0.903318489750074,1999,"american_lobster_gb_both","winter","mg m^-3"
0.70672957235844,1998,"american_lobster_gb_both","winter","mg m^-3"
0.887661685482722,2019,"american_lobster_gb_both","spring","mg m^-3"
0.957327657800806,2018,"american_lobster_gb_both","spring","mg m^-3"
0.903823562696868,2017,"american_lobster_gb_both","spring","mg m^-3"
0.98073166944817,2016,"american_lobster_gb_both","spring","mg m^-3"
0.911767207390969,2015,"american_lobster_gb_both","spring","mg m^-3"
1.0751473248856,2014,"american_lobster_gb_both","spring","mg m^-3"
0.920804908462599,2013,"american_lobster_gb_both","spring","mg m^-3"
1.11003250053878,2012,"american_lobster_gb_both","spring","mg m^-3"
1.04196614608842,2011,"american_lobster_gb_both","spring","mg m^-3"
1.01586996615949,2010,"american_lobster_gb_both","spring","mg m^-3"
1.16166074380901,2009,"american_lobster_gb_both","spring","mg m^-3"
1.09924027566359,2008,"american_lobster_gb_both","spring","mg m^-3"
1.06630626731161,2007,"american_lobster_gb_both","spring","mg m^-3"
1.05177696055565,2006,"american_lobster_gb_both","spring","mg m^-3"
0.947551501382901,2005,"american_lobster_gb_both","spring","mg m^-3"
1.21392633288921,2004,"american_lobster_gb_both","spring","mg m^-3"
1.06227835373856,2003,"american_lobster_gb_both","spring","mg m^-3"
1.09500152434128,2002,"american_lobster_gb_both","spring","mg m^-3"
0.928726321284779,2001,"american_lobster_gb_both","spring","mg m^-3"
1.06793077794386,2000,"american_lobster_gb_both","spring","mg m^-3"
0.936735910553253,1999,"american_lobster_gb_both","spring","mg m^-3"
0.794292915679152,1998,"american_lobster_gb_both","spring","mg m^-3"
0.730050788526975,2019,"american_lobster_gb_both","summer","mg m^-3"
0.645904831534279,2018,"american_lobster_gb_both","summer","mg m^-3"
0.783154070987116,2017,"american_lobster_gb_both","summer","mg m^-3"
0.76641009043575,2016,"american_lobster_gb_both","summer","mg m^-3"
0.700322814905049,2015,"american_lobster_gb_both","summer","mg m^-3"
0.766867337950076,2014,"american_lobster_gb_both","summer","mg m^-3"
0.75889174391826,2013,"american_lobster_gb_both","summer","mg m^-3"
0.771157461806865,2012,"american_lobster_gb_both","summer","mg m^-3"
0.786742634575843,2011,"american_lobster_gb_both","summer","mg m^-3"
0.906367563673526,2010,"american_lobster_gb_both","summer","mg m^-3"
0.898027951833105,2009,"american_lobster_gb_both","summer","mg m^-3"
0.84266123039694,2008,"american_lobster_gb_both","summer","mg m^-3"
0.896302405379567,2007,"american_lobster_gb_both","summer","mg m^-3"
0.846158199955512,2006,"american_lobster_gb_both","summer","mg m^-3"
0.785955793396566,2005,"american_lobster_gb_both","summer","mg m^-3"
0.750011950375581,2004,"american_lobster_gb_both","summer","mg m^-3"
0.743835395381477,2003,"american_lobster_gb_both","summer","mg m^-3"
0.798204844075955,2002,"american_lobster_gb_both","summer","mg m^-3"
0.768275145326963,2001,"american_lobster_gb_both","summer","mg m^-3"
0.88245405157026,2000,"american_lobster_gb_both","summer","mg m^-3"
0.755244113114255,1999,"american_lobster_gb_both","summer","mg m^-3"
0.696075629766869,1998,"american_lobster_gb_both","summer","mg m^-3"
1.04088408994121,2019,"american_lobster_gb_both","fall","mg m^-3"
1.00653017359926,2018,"american_lobster_gb_both","fall","mg m^-3"
0.999217426494869,2017,"american_lobster_gb_both","fall","mg m^-3"
0.988769222752772,2016,"american_lobster_gb_both","fall","mg m^-3"
1.05871348043003,2015,"american_lobster_gb_both","fall","mg m^-3"
1.09440795401427,2014,"american_lobster_gb_both","fall","mg m^-3"
0.966173430715782,2013,"american_lobster_gb_both","fall","mg m^-3"
1.00613040008915,2012,"american_lobster_gb_both","fall","mg m^-3"
1.09775743011674,2011,"american_lobster_gb_both","fall","mg m^-3"
1.03961401828465,2010,"american_lobster_gb_both","fall","mg m^-3"
0.943272559075455,2009,"american_lobster_gb_both","fall","mg m^-3"
0.901885593683163,2008,"american_lobster_gb_both","fall","mg m^-3"
0.960640462132874,2007,"american_lobster_gb_both","fall","mg m^-3"
1.04571092512398,2006,"american_lobster_gb_both","fall","mg m^-3"
0.904755583250512,2005,"american_lobster_gb_both","fall","mg m^-3"
0.854394343032963,2004,"american_lobster_gb_both","fall","mg m^-3"
0.89151279727999,2003,"american_lobster_gb_both","fall","mg m^-3"
0.945516942242019,2002,"american_lobster_gb_both","fall","mg m^-3"
0.898834583971202,2001,"american_lobster_gb_both","fall","mg m^-3"
0.940119027017988,2000,"american_lobster_gb_both","fall","mg m^-3"
0.914893548589482,1999,"american_lobster_gb_both","fall","mg m^-3"
0.922172117657572,1998,"american_lobster_gb_both","fall","mg m^-3"
0.604751792487723,2019,"american_lobster_gom_both","winter","mg m^-3"
0.737327677441471,2018,"american_lobster_gom_both","winter","mg m^-3"
0.627191398476404,2017,"american_lobster_gom_both","winter","mg m^-3"
0.697329799407732,2016,"american_lobster_gom_both","winter","mg m^-3"
0.63872088563475,2015,"american_lobster_gom_both","winter","mg m^-3"
0.648178608643376,2014,"american_lobster_gom_both","winter","mg m^-3"
0.656215203654471,2013,"american_lobster_gom_both","winter","mg m^-3"
0.752546929427606,2012,"american_lobster_gom_both","winter","mg m^-3"
0.73025157813389,2011,"american_lobster_gom_both","winter","mg m^-3"
0.703008378474065,2010,"american_lobster_gom_both","winter","mg m^-3"
0.623886058039315,2009,"american_lobster_gom_both","winter","mg m^-3"
0.608170350608892,2008,"american_lobster_gom_both","winter","mg m^-3"
0.652963423485839,2007,"american_lobster_gom_both","winter","mg m^-3"
0.743245729888433,2006,"american_lobster_gom_both","winter","mg m^-3"
0.615455185350531,2005,"american_lobster_gom_both","winter","mg m^-3"
0.630592883155947,2004,"american_lobster_gom_both","winter","mg m^-3"
0.596202108703573,2003,"american_lobster_gom_both","winter","mg m^-3"
0.569385022939171,2002,"american_lobster_gom_both","winter","mg m^-3"
0.618381174195017,2001,"american_lobster_gom_both","winter","mg m^-3"
0.602906131280849,2000,"american_lobster_gom_both","winter","mg m^-3"
0.708774547273527,1999,"american_lobster_gom_both","winter","mg m^-3"
0.567777037274079,1998,"american_lobster_gom_both","winter","mg m^-3"
0.874985223402561,2019,"american_lobster_gom_both","spring","mg m^-3"
0.942024115037404,2018,"american_lobster_gom_both","spring","mg m^-3"
0.854250262804602,2017,"american_lobster_gom_both","spring","mg m^-3"
1.02217757595414,2016,"american_lobster_gom_both","spring","mg m^-3"
0.824005842902086,2015,"american_lobster_gom_both","spring","mg m^-3"
0.944459161504432,2014,"american_lobster_gom_both","spring","mg m^-3"
0.853568954948241,2013,"american_lobster_gom_both","spring","mg m^-3"
1.03935458943789,2012,"american_lobster_gom_both","spring","mg m^-3"
1.06286258568526,2011,"american_lobster_gom_both","spring","mg m^-3"
1.0127496354452,2010,"american_lobster_gom_both","spring","mg m^-3"
1.06366417123066,2009,"american_lobster_gom_both","spring","mg m^-3"
1.04422775147733,2008,"american_lobster_gom_both","spring","mg m^-3"
0.993836760949202,2007,"american_lobster_gom_both","spring","mg m^-3"
1.02643656491326,2006,"american_lobster_gom_both","spring","mg m^-3"
1.05249322336151,2005,"american_lobster_gom_both","spring","mg m^-3"
0.99555504164601,2004,"american_lobster_gom_both","spring","mg m^-3"
1.12022334563964,2003,"american_lobster_gom_both","spring","mg m^-3"
1.12759292615689,2002,"american_lobster_gom_both","spring","mg m^-3"
0.806546127776015,2001,"american_lobster_gom_both","spring","mg m^-3"
0.958038027279978,2000,"american_lobster_gom_both","spring","mg m^-3"
0.851617246608007,1999,"american_lobster_gom_both","spring","mg m^-3"
0.838731111664521,1998,"american_lobster_gom_both","spring","mg m^-3"
0.826099443924707,2019,"american_lobster_gom_both","summer","mg m^-3"
0.614142174750006,2018,"american_lobster_gom_both","summer","mg m^-3"
0.869039701054515,2017,"american_lobster_gom_both","summer","mg m^-3"
0.844083372953829,2016,"american_lobster_gom_both","summer","mg m^-3"
0.726960059929176,2015,"american_lobster_gom_both","summer","mg m^-3"
0.806654477792503,2014,"american_lobster_gom_both","summer","mg m^-3"
0.833191145782822,2013,"american_lobster_gom_both","summer","mg m^-3"
1.05336333583368,2012,"american_lobster_gom_both","summer","mg m^-3"
0.84229439432754,2011,"american_lobster_gom_both","summer","mg m^-3"
1.02888023611457,2010,"american_lobster_gom_both","summer","mg m^-3"
0.952344095786295,2009,"american_lobster_gom_both","summer","mg m^-3"
0.856421230579722,2008,"american_lobster_gom_both","summer","mg m^-3"
0.863159892077629,2007,"american_lobster_gom_both","summer","mg m^-3"
1.03872790385356,2006,"american_lobster_gom_both","summer","mg m^-3"
0.864613762193077,2005,"american_lobster_gom_both","summer","mg m^-3"
0.762078521104052,2004,"american_lobster_gom_both","summer","mg m^-3"
0.817072592392274,2003,"american_lobster_gom_both","summer","mg m^-3"
0.986037404157555,2002,"american_lobster_gom_both","summer","mg m^-3"
0.811003672499607,2001,"american_lobster_gom_both","summer","mg m^-3"
0.886740485386172,2000,"american_lobster_gom_both","summer","mg m^-3"
0.934004279876002,1999,"american_lobster_gom_both","summer","mg m^-3"
0.780446816898002,1998,"american_lobster_gom_both","summer","mg m^-3"
0.897301115881794,2019,"american_lobster_gom_both","fall","mg m^-3"
0.849638004127604,2018,"american_lobster_gom_both","fall","mg m^-3"
0.964424361136418,2017,"american_lobster_gom_both","fall","mg m^-3"
0.946744746020178,2016,"american_lobster_gom_both","fall","mg m^-3"
1.03222896287626,2015,"american_lobster_gom_both","fall","mg m^-3"
0.8557300667283,2014,"american_lobster_gom_both","fall","mg m^-3"
0.929746816685984,2013,"american_lobster_gom_both","fall","mg m^-3"
1.00976225488504,2012,"american_lobster_gom_both","fall","mg m^-3"
0.974616794632031,2011,"american_lobster_gom_both","fall","mg m^-3"
0.926364829982627,2010,"american_lobster_gom_both","fall","mg m^-3"
0.935857923262117,2009,"american_lobster_gom_both","fall","mg m^-3"
0.875198065793726,2008,"american_lobster_gom_both","fall","mg m^-3"
0.862962590670646,2007,"american_lobster_gom_both","fall","mg m^-3"
0.920470724897876,2006,"american_lobster_gom_both","fall","mg m^-3"
0.868336967550791,2005,"american_lobster_gom_both","fall","mg m^-3"
0.726062813328165,2004,"american_lobster_gom_both","fall","mg m^-3"
0.812981987241356,2003,"american_lobster_gom_both","fall","mg m^-3"
0.830076403645066,2002,"american_lobster_gom_both","fall","mg m^-3"
0.890180628327928,2001,"american_lobster_gom_both","fall","mg m^-3"
0.986497785413374,2000,"american_lobster_gom_both","fall","mg m^-3"
1.00542204709115,1999,"american_lobster_gom_both","fall","mg m^-3"
1.01819057047329,1998,"american_lobster_gom_both","fall","mg m^-3"
0.948288184640593,2019,"american_lobster_sne_both","winter","mg m^-3"
1.0013337927566,2018,"american_lobster_sne_both","winter","mg m^-3"
1.00648494951648,2017,"american_lobster_sne_both","winter","mg m^-3"
1.04482125243739,2016,"american_lobster_sne_both","winter","mg m^-3"
1.00423625020961,2015,"american_lobster_sne_both","winter","mg m^-3"
1.03039949485821,2014,"american_lobster_sne_both","winter","mg m^-3"
0.996876815897147,2013,"american_lobster_sne_both","winter","mg m^-3"
1.09700241872769,2012,"american_lobster_sne_both","winter","mg m^-3"
1.03628125581108,2011,"american_lobster_sne_both","winter","mg m^-3"
0.96632173928764,2010,"american_lobster_sne_both","winter","mg m^-3"
0.948986329125552,2009,"american_lobster_sne_both","winter","mg m^-3"
1.04705001419931,2008,"american_lobster_sne_both","winter","mg m^-3"
1.05445567179162,2007,"american_lobster_sne_both","winter","mg m^-3"
1.21557799703561,2006,"american_lobster_sne_both","winter","mg m^-3"
0.927743576764857,2005,"american_lobster_sne_both","winter","mg m^-3"
0.985331375137873,2004,"american_lobster_sne_both","winter","mg m^-3"
0.959999962714617,2003,"american_lobster_sne_both","winter","mg m^-3"
0.934770206793855,2002,"american_lobster_sne_both","winter","mg m^-3"
1.03382404586158,2001,"american_lobster_sne_both","winter","mg m^-3"
0.844618852793589,2000,"american_lobster_sne_both","winter","mg m^-3"
0.977753370026758,1999,"american_lobster_sne_both","winter","mg m^-3"
0.950429922472784,1998,"american_lobster_sne_both","winter","mg m^-3"
0.763826191481324,2019,"american_lobster_sne_both","spring","mg m^-3"
0.879788108992218,2018,"american_lobster_sne_both","spring","mg m^-3"
0.904694490361263,2017,"american_lobster_sne_both","spring","mg m^-3"
0.850127073473844,2016,"american_lobster_sne_both","spring","mg m^-3"
0.87147401603143,2015,"american_lobster_sne_both","spring","mg m^-3"
0.852296531124045,2014,"american_lobster_sne_both","spring","mg m^-3"
1.12825879777378,2013,"american_lobster_sne_both","spring","mg m^-3"
0.794378549888918,2012,"american_lobster_sne_both","spring","mg m^-3"
0.831226164758266,2011,"american_lobster_sne_both","spring","mg m^-3"
0.819254551043395,2010,"american_lobster_sne_both","spring","mg m^-3"
0.788859919090299,2009,"american_lobster_sne_both","spring","mg m^-3"
0.977713877949285,2008,"american_lobster_sne_both","spring","mg m^-3"
0.975786638720108,2007,"american_lobster_sne_both","spring","mg m^-3"
0.823011248087085,2006,"american_lobster_sne_both","spring","mg m^-3"
0.728700838400147,2005,"american_lobster_sne_both","spring","mg m^-3"
0.74895640487328,2004,"american_lobster_sne_both","spring","mg m^-3"
0.95089218472514,2003,"american_lobster_sne_both","spring","mg m^-3"
0.849329632598151,2002,"american_lobster_sne_both","spring","mg m^-3"
0.96625198095359,2001,"american_lobster_sne_both","spring","mg m^-3"
0.986804384450862,2000,"american_lobster_sne_both","spring","mg m^-3"
0.71489500564685,1999,"american_lobster_sne_both","spring","mg m^-3"
0.822879232997586,1998,"american_lobster_sne_both","spring","mg m^-3"
0.641452032124524,2019,"american_lobster_sne_both","summer","mg m^-3"
0.556608531309714,2018,"american_lobster_sne_both","summer","mg m^-3"
0.874993657504266,2017,"american_lobster_sne_both","summer","mg m^-3"
0.778821521410976,2016,"american_lobster_sne_both","summer","mg m^-3"
0.978042130110652,2015,"american_lobster_sne_both","summer","mg m^-3"
0.48224345479844,2014,"american_lobster_sne_both","summer","mg m^-3"
0.689794302327787,2013,"american_lobster_sne_both","summer","mg m^-3"
0.606233965530406,2012,"american_lobster_sne_both","summer","mg m^-3"
1.16978412532627,2011,"american_lobster_sne_both","summer","mg m^-3"
0.801496110416167,2010,"american_lobster_sne_both","summer","mg m^-3"
0.761844222196182,2009,"american_lobster_sne_both","summer","mg m^-3"
0.907432129213966,2008,"american_lobster_sne_both","summer","mg m^-3"
0.665266921786387,2007,"american_lobster_sne_both","summer","mg m^-3"
0.714126764277081,2006,"american_lobster_sne_both","summer","mg m^-3"
0.549830315570335,2005,"american_lobster_sne_both","summer","mg m^-3"
0.541792602008791,2004,"american_lobster_sne_both","summer","mg m^-3"
0.869835175449098,2003,"american_lobster_sne_both","summer","mg m^-3"
0.880929499968942,2002,"american_lobster_sne_both","summer","mg m^-3"
0.769003382147286,2001,"american_lobster_sne_both","summer","mg m^-3"
0.770643272383796,2000,"american_lobster_sne_both","summer","mg m^-3"
0.604742013501106,1999,"american_lobster_sne_both","summer","mg m^-3"
0.492122658457188,1998,"american_lobster_sne_both","summer","mg m^-3"
0.986115727014903,2019,"american_lobster_sne_both","fall","mg m^-3"
0.985005422433896,2018,"american_lobster_sne_both","fall","mg m^-3"
0.916817356783007,2017,"american_lobster_sne_both","fall","mg m^-3"
0.905266386883471,2016,"american_lobster_sne_both","fall","mg m^-3"
0.931660369613857,2015,"american_lobster_sne_both","fall","mg m^-3"
0.989408916001805,2014,"american_lobster_sne_both","fall","mg m^-3"
0.893066628565958,2013,"american_lobster_sne_both","fall","mg m^-3"
1.01185161629288,2012,"american_lobster_sne_both","fall","mg m^-3"
