Species,EPU,YEAR,MeanCond
Atlantic cod,GB,1993,0.9975644150942317
Atlantic cod,GB,1994,0.998011652498945
Atlantic cod,GB,1995,0.9823743142459427
Atlantic cod,GB,1996,0.9977920209236769
Atlantic cod,GB,1997,0.9956327872618449
Atlantic cod,GB,1998,1.0055025429295956
Atlantic cod,GB,1999,1.0464620455108202
Atlantic cod,GB,2000,1.0113755487954956
Atlantic cod,GB,2001,1.0171193019816276
Atlantic cod,GB,2002,0.9865312883191126
Atlantic cod,GB,2003,1.0281677611841482
Atlantic cod,GB,2004,0.9660852168161412
Atlantic cod,GB,2005,0.9915301047097872
Atlantic cod,GB,2006,0.9816610592800932
Atlantic cod,GB,2007,1.0089621692968704
Atlantic cod,GB,2008,1.0279581300039575
Atlantic cod,GB,2009,0.9804512944411292
Atlantic cod,GB,2010,0.9709608052055967
Atlantic cod,GB,2011,1.0009545119244265
Atlantic cod,GB,2012,0.977833572678823
Atlantic cod,GB,2013,0.9920172764849713
Atlantic cod,GB,2014,0.9903823231602948
Atlantic cod,GB,2015,1.031688855652074
Atlantic cod,GB,2016,0.9799571089572531
Atlantic cod,GB,2017,1.01747802278149
Atlantic cod,GB,2018,1.0146316408802991
Atlantic cod,GB,2019,0.99875123081441
Atlantic cod,GB,2021,1.058273200697476
Atlantic cod,GB,2022,1.0244670810016547
Atlantic cod,GOM,1992,1.0001819193269244
Atlantic cod,GOM,1993,0.9974835150923905
Atlantic cod,GOM,1994,0.9943782439425838
Atlantic cod,GOM,1995,0.9974554593052922
Atlantic cod,GOM,1996,1.0126453935071524
Atlantic cod,GOM,1997,1.0194255141419097
Atlantic cod,GOM,1998,1.0047214402291957
Atlantic cod,GOM,1999,1.0233363137815183
Atlantic cod,GOM,2000,0.9856745853552079
Atlantic cod,GOM,2001,1.0054449905799414
Atlantic cod,GOM,2002,1.0239272501773433
Atlantic cod,GOM,2003,0.9854023331800899
Atlantic cod,GOM,2004,0.9750677851157642
Atlantic cod,GOM,2005,0.9676254392764408
Atlantic cod,GOM,2006,0.9671481552869001
Atlantic cod,GOM,2007,0.9877337076105454
Atlantic cod,GOM,2008,0.9877476372883375
Atlantic cod,GOM,2009,1.0118230417226204
Atlantic cod,GOM,2010,0.9787670569366995
Atlantic cod,GOM,2011,0.9871766617627491
Atlantic cod,GOM,2012,1.0319470318759756
Atlantic cod,GOM,2013,1.0107238640034244
Atlantic cod,GOM,2014,1.0417446349074888
Atlantic cod,GOM,2015,1.0299551970497063
Atlantic cod,GOM,2016,0.9994971811752321
Atlantic cod,GOM,2017,1.0112534754011302
Atlantic cod,GOM,2018,1.0273290889310567
Atlantic cod,GOM,2019,1.0195126948559743
Atlantic cod,GOM,2021,1.0215567937898777
Atlantic cod,GOM,2022,1.0360217035933532
Atlantic cod,SS,1992,0.971588747739329
Atlantic cod,SS,1993,0.9794849562786633
Atlantic cod,SS,1994,0.9692721334883515
Atlantic cod,SS,1995,0.9565975975228302
Atlantic cod,SS,1996,0.9561551152513647
Atlantic cod,SS,1997,0.9531142911278444
Atlantic cod,SS,1998,0.9532291778757435
Atlantic cod,SS,1999,0.9912824518317072
Atlantic cod,SS,2000,0.9825076091867978
Atlantic cod,SS,2001,0.9453337797002032
Atlantic cod,SS,2002,0.9658380243543678
Atlantic cod,SS,2003,0.9587682808409872
Atlantic cod,SS,2004,0.9467588557478124
Atlantic cod,SS,2005,0.951733795102663
Atlantic cod,SS,2006,0.964332714869954
Atlantic cod,SS,2007,0.950562013724753
Atlantic cod,SS,2008,0.9852782471144289
Atlantic cod,SS,2009,0.9640058661492931
Atlantic cod,SS,2010,0.9793531012900486
Atlantic cod,SS,2011,0.9545750532802172
Atlantic cod,SS,2012,0.9871572376080929
Atlantic cod,SS,2013,0.9918502571630412
Atlantic cod,SS,2014,0.9596975482798392
Atlantic cod,SS,2015,0.9888558958551437
Atlantic cod,SS,2016,0.9673523014433215
Atlantic cod,SS,2017,0.9507277677563463
Atlantic cod,SS,2018,0.9718084252121157
Atlantic cod,SS,2019,1.0297207074999877
Atlantic cod,SS,2021,0.9877197664947575
Atlantic cod,SS,2022,0.9937919838821377
Atlantic croaker,MAB,1992,1.0230788007041511
Atlantic croaker,MAB,1996,1.026541616776592
Atlantic croaker,MAB,1997,1.0038512945917915
Atlantic croaker,MAB,1998,0.979459562894059
Atlantic croaker,MAB,1999,1.026830566960232
Atlantic croaker,MAB,2000,1.035884570258274
Atlantic croaker,MAB,2001,1.0004997099666413
Atlantic croaker,MAB,2002,0.9911006110440814
Atlantic croaker,MAB,2003,1.0274533471287732
Atlantic croaker,MAB,2004,0.9938444268629018
Atlantic croaker,MAB,2005,0.9888971957263195
Atlantic croaker,MAB,2006,0.9784679296416343
Atlantic croaker,MAB,2007,1.0053583479076107
Atlantic croaker,MAB,2008,0.9639641803011145
Atlantic croaker,MAB,2009,0.9994596522207604
Atlantic croaker,MAB,2010,1.0227954597631224
Atlantic croaker,MAB,2011,1.0362194035293935
Atlantic croaker,MAB,2012,0.9587235830848548
Atlantic croaker,MAB,2013,0.995314652618562
Atlantic croaker,MAB,2014,0.9761874240679309
Atlantic croaker,MAB,2015,0.9928898656370732
Atlantic croaker,MAB,2016,1.0067103462774114
Atlantic croaker,MAB,2018,1.0071190331618625
Atlantic croaker,MAB,2019,1.0010956769060415
Atlantic croaker,MAB,2021,0.9618725684004802
Atlantic croaker,MAB,2022,1.0011083761121138
Atlantic croaker,NA,1996,0.9725841689632414
Atlantic croaker,NA,1998,0.9709068094993833
Atlantic croaker,NA,1999,1.0155151716303368
Atlantic croaker,NA,2000,0.950813317740078
Atlantic croaker,NA,2001,0.9319644302002977
Atlantic croaker,NA,2002,0.9577896514837563
Atlantic croaker,NA,2003,1.0206100630185484
Atlantic croaker,NA,2004,0.915777126062682
Atlantic croaker,NA,2005,0.9369884160950035
Atlantic croaker,NA,2006,0.89910801728727
Atlantic croaker,NA,2007,0.9642597814907972
Atlantic croaker,NA,2008,0.9004115497024331
Atlantic croaker,NA,2009,0.9692323113529648
Atlantic croaker,NA,2010,0.9640766628915463
Atlantic croaker,NA,2011,1.0263028518580732
Atlantic croaker,NA,2012,0.956227116890675
Atlantic croaker,NA,2013,0.9396294870356318
Atlantic croaker,NA,2014,0.9137285755050304
Atlantic croaker,NA,2015,0.9572202651189362
Atlantic croaker,NA,2016,0.935054834483233
Atlantic croaker,NA,2018,0.9211274654743217
Atlantic croaker,NA,2019,0.9352400011636604
Atlantic croaker,NA,2021,0.9262380290096235
Atlantic croaker,NA,2022,1.026758218838721
Atlantic halibut,SS,1999,0.998460536217914
Atlantic halibut,SS,2000,0.9197960781704682
Atlantic halibut,SS,2001,0.9566559886719748
Atlantic halibut,SS,2002,0.9830103098980373
Atlantic halibut,SS,2003,0.9410257357462732
Atlantic halibut,SS,2004,0.9804669966493552
Atlantic halibut,SS,2005,0.9581739162251207
Atlantic halibut,SS,2006,0.9245957319581163
Atlantic halibut,SS,2007,0.9788948311759255
Atlantic halibut,SS,2008,0.9793249172823527
Atlantic halibut,SS,2009,0.9838662027104378
Atlantic halibut,SS,2010,0.993128751173846
Atlantic halibut,SS,2011,0.9569814829348027
Atlantic halibut,SS,2012,0.9633026933984136
Atlantic halibut,SS,2013,0.975712659678835
Atlantic halibut,SS,2014,0.9508406914550029
Atlantic halibut,SS,2015,0.9674078657556322
Atlantic halibut,SS,2016,0.9353037090673731
Atlantic halibut,SS,2021,0.9876079888525211
Atlantic halibut,SS,2022,1.0403698444506582
Atlantic herring,GB,1992,0.8127074272031147
Atlantic herring,GB,1993,1.0659321207251036
Atlantic herring,GB,1994,1.1007666634623832
Atlantic herring,GB,1995,1.072102081118634
Atlantic herring,GB,1996,1.0549170734285598
Atlantic herring,GB,1997,1.0366149096565405
Atlantic herring,GB,1998,1.0554295496429924
Atlantic herring,GB,1999,1.0640710782494844
Atlantic herring,GB,2000,1.1476578980086145
Atlantic herring,GB,2001,1.0157005990747165
Atlantic herring,GB,2002,1.034838026815311
Atlantic herring,GB,2003,1.0834906204521364
Atlantic herring,GB,2004,0.9851089887867848
Atlantic herring,GB,2005,1.1072109645770483
Atlantic herring,GB,2006,1.0746864699117677
Atlantic herring,GB,2007,1.1168600966426616
Atlantic herring,GB,2008,1.091454122319415
Atlantic herring,GB,2009,0.9796199834752741
Atlantic herring,GB,2010,0.9684996673246179
Atlantic herring,GB,2011,0.9772734819628681
Atlantic herring,GB,2012,1.0381762199585978
Atlantic herring,GB,2013,1.0436640648513427
Atlantic herring,GB,2014,1.0470842834968257
Atlantic herring,GB,2015,1.0641973640890878
Atlantic herring,GB,2016,1.0741171080226453
Atlantic herring,GB,2017,0.987967867182325
Atlantic herring,GB,2018,1.0586202635148596
Atlantic herring,GB,2019,1.0723577368967636
Atlantic herring,GB,2021,1.0387990138817518
Atlantic herring,GB,2022,0.9990907399922332
Atlantic herring,GOM,1992,0.9407153591141538
Atlantic herring,GOM,1993,1.0554019688937364
Atlantic herring,GOM,1994,1.0008515025058504
Atlantic herring,GOM,1995,1.0366811094688002
Atlantic herring,GOM,1996,0.9870638826292292
Atlantic herring,GOM,1997,0.9708107964105215
Atlantic herring,GOM,1998,0.9816208065868263
Atlantic herring,GOM,1999,0.9983762583896687
Atlantic herring,GOM,2000,1.0041245603768392
Atlantic herring,GOM,2001,0.9753878480577536
Atlantic herring,GOM,2002,0.9556547103043062
Atlantic herring,GOM,2003,1.0020090649372595
Atlantic herring,GOM,2004,0.9733384154977625
Atlantic herring,GOM,2005,0.9468609504094576
Atlantic herring,GOM,2006,0.9855815938074561
Atlantic herring,GOM,2007,1.0369866883147973
Atlantic herring,GOM,2008,0.9900618989075534
Atlantic herring,GOM,2009,0.9990077125584889
Atlantic herring,GOM,2010,0.936438717176462
Atlantic herring,GOM,2011,0.9600562957746778
Atlantic herring,GOM,2012,0.9553816820908506
Atlantic herring,GOM,2013,0.96605819427322
Atlantic herring,GOM,2014,0.973315260983958
Atlantic herring,GOM,2015,0.9766879308622682
Atlantic herring,GOM,2016,0.9906570072033868
Atlantic herring,GOM,2017,0.94991804162601845
Atlantic herring,GOM,2018,0.9845116740115927
Atlantic herring,GOM,2019,0.9643709408759163
Atlantic herring,GOM,2021,0.9867600209303832
Atlantic herring,GOM,2022,0.9725389954331446
Atlantic herring,SS,1992,0.9329065736058616
Atlantic herring,SS,1993,1.04679190432959
Atlantic herring,SS,1994,1.0452945347712002
Atlantic herring,SS,1995,1.0021701633916802
Atlantic herring,SS,1996,0.9836790696362542
Atlantic herring,SS,1997,1.0572755102924385
Atlantic herring,SS,1998,0.9837842898521632
Atlantic herring,SS,1999,1.0165288499819736
Atlantic herring,SS,2000,0.9384810066482127
Atlantic herring,SS,2001,0.9619151316574363
Atlantic herring,SS,2002,0.9786033840832845
Atlantic herring,SS,2003,1.002812000265787
Atlantic herring,SS,2004,0.9757586079143161
Atlantic herring,SS,2005,0.9796811572522355
Atlantic herring,SS,2006,1.0032091403404324
Atlantic herring,SS,2007,1.065370679505168
Atlantic herring,SS,2008,1.0462241416249183
Atlantic herring,SS,2009,0.9739749806750859
Atlantic herring,SS,2010,0.9762028894328552
Atlantic herring,SS,2011,0.9841033779840085
Atlantic herring,SS,2012,0.9755712128895536
Atlantic herring,SS,2013,0.9917053585179937
Atlantic herring,SS,2014,0.9933873446508377
Atlantic herring,SS,2015,0.970109641590625
Atlantic herring,SS,2016,0.9717715408407538
Atlantic herring,SS,2017,0.9334143697652991
Atlantic herring,SS,2018,1.0036171957958036
Atlantic herring,SS,2019,0.9441557115104409
Atlantic herring,SS,2021,0.986631735811858
Atlantic herring,SS,2022,0.9442048160086504
Atlantic mackerel,GB,1992,1.050023497893381
Atlantic mackerel,GB,1993,0.972881474772554
Atlantic mackerel,GB,1994,1.013055155801389
Atlantic mackerel,GB,1995,0.9908217245612443
Atlantic mackerel,GB,1996,1.0187123480826392
Atlantic mackerel,GB,1997,1.0315051385299823
Atlantic mackerel,GB,1998,0.9372108570455029
Atlantic mackerel,GB,1999,1.0477010964027267
Atlantic mackerel,GB,2000,0.9562076407711059
Atlantic mackerel,GB,2001,0.9779028826503371
Atlantic mackerel,GB,2002,0.9359185069035445
Atlantic mackerel,GB,2003,1.0287518221253724
Atlantic mackerel,GB,2004,0.9649328064781253
Atlantic mackerel,GB,2005,0.9106905534687132
Atlantic mackerel,GB,2006,0.9566181407529636
Atlantic mackerel,GB,2007,0.9907853177157975
Atlantic mackerel,GB,2008,1.0444757662651383
Atlantic mackerel,GB,2009,1.0016689876693479
Atlantic mackerel,GB,2010,1.079381261666483
Atlantic mackerel,GB,2011,1.0244073847814923
Atlantic mackerel,GB,2012,1.0216681239040522
Atlantic mackerel,GB,2013,1.0386568863715204
Atlantic mackerel,GB,2014,1.0550712080972198
Atlantic mackerel,GB,2015,1.0855513414034248
Atlantic mackerel,GB,2016,1.0522876351228954
Atlantic mackerel,GB,2018,1.0815376404769108
Atlantic mackerel,GB,2019,1.0487991013154288
Atlantic mackerel,GB,2021,1.053132075906828
Atlantic mackerel,GB,2022,1.0200208322052722
Atlantic mackerel,GOM,1992,1.0226950785082534
Atlantic mackerel,GOM,1993,1.0147770906314297
Atlantic mackerel,GOM,1994,1.0436786636913298
Atlantic mackerel,GOM,1995,0.9655766604812412
Atlantic mackerel,GOM,1996,0.9605929254312224
Atlantic mackerel,GOM,1997,1.0160250444829118
Atlantic mackerel,GOM,1998,1.0109189122328024
Atlantic mackerel,GOM,1999,1.0887785902438596
Atlantic mackerel,GOM,2000,0.9674507651306614
Atlantic mackerel,GOM,2001,0.9879521083384939
Atlantic mackerel,GOM,2002,1.0317220057169012
Atlantic mackerel,GOM,2003,0.9816334928985005
Atlantic mackerel,GOM,2004,0.9423923480642722
Atlantic mackerel,GOM,2005,0.8870143397525476
Atlantic mackerel,GOM,2006,0.9624804159617567
Atlantic mackerel,GOM,2007,0.9496378122166687
Atlantic mackerel,GOM,2008,0.9395055283492096
Atlantic mackerel,GOM,2009,0.9664868375933257
Atlantic mackerel,GOM,2010,0.9232328581999117
Atlantic mackerel,GOM,2011,0.983469160645494
Atlantic mackerel,GOM,2012,1.008765974553906
Atlantic mackerel,GOM,2013,0.9959359721203938
Atlantic mackerel,GOM,2014,1.0175172985914454
Atlantic mackerel,GOM,2015,0.9989308218841119
Atlantic mackerel,GOM,2016,1.020912674745686
Atlantic mackerel,GOM,2018,0.9604092552827097
Atlantic mackerel,GOM,2019,0.9339603328632798
Atlantic mackerel,GOM,2021,0.9528404335278032
Atlantic mackerel,GOM,2022,0.9675421884671607
Atlantic mackerel,MAB,1992,1.0543036618527244
Atlantic mackerel,MAB,1993,0.891341972564901
Atlantic mackerel,MAB,1994,1.038452072599382
Atlantic mackerel,MAB,1995,0.9669400565936065
Atlantic mackerel,MAB,1996,1.0084011121797216
Atlantic mackerel,MAB,1997,0.9641949886667622
Atlantic mackerel,MAB,1998,1.0219070909908272
Atlantic mackerel,MAB,1999,0.9570060975353347
Atlantic mackerel,MAB,2000,1.0291603939242626
Atlantic mackerel,MAB,2001,0.9771306403777587
Atlantic mackerel,MAB,2003,0.9479909606396204
Atlantic mackerel,MAB,2005,1.0449709523314032
Atlantic mackerel,MAB,2007,1.0218777056858004
Atlantic mackerel,MAB,2008,0.9661740970786716
Atlantic mackerel,MAB,2009,1.0869329796690463
Atlantic mackerel,MAB,2010,1.0788701797038769
Atlantic mackerel,MAB,2011,1.066547898577953
Atlantic mackerel,MAB,2012,1.1602011529949117
Atlantic mackerel,MAB,2015,1.0770410944350033
Atlantic mackerel,MAB,2018,1.0758382738057932
Atlantic mackerel,MAB,2019,1.0551242533475416
Atlantic mackerel,MAB,2021,1.07451981157251
Atlantic mackerel,MAB,2022,1.0420986344511982
Atlantic mackerel,SS,1992,0.9995757850974505
Atlantic mackerel,SS,1993,1.0187357604727068
Atlantic mackerel,SS,1994,1.0305640193876435
Atlantic mackerel,SS,1995,1.0694534405690415
Atlantic mackerel,SS,1997,0.9075440414269561
Atlantic mackerel,SS,1998,1.0284538716167744
Atlantic mackerel,SS,1999,1.0335725864012106
Atlantic mackerel,SS,2001,0.9188559480930022
Atlantic mackerel,SS,2002,0.9468047830659785
Atlantic mackerel,SS,2003,0.9919106876811419
Atlantic mackerel,SS,2004,0.9897380892117904
Atlantic mackerel,SS,2005,0.9462024023380272
Atlantic mackerel,SS,2006,1.0605700233103355
Atlantic mackerel,SS,2007,0.9417838378263439
Atlantic mackerel,SS,2008,0.9444490029485239
Atlantic mackerel,SS,2009,0.9233427827279764
Atlantic mackerel,SS,2010,0.9283660569423695
Atlantic mackerel,SS,2011,0.9203988152964846
Atlantic mackerel,SS,2012,0.9998135200601148
Atlantic mackerel,SS,2013,0.9529753492575762
Atlantic mackerel,SS,2014,0.9986547171571634
Atlantic mackerel,SS,2015,0.9668996386275043
Atlantic mackerel,SS,2016,0.9123362805343017
Atlantic mackerel,SS,2018,1.1026348441440763
Atlantic mackerel,SS,2019,0.9190172519928758
Atlantic mackerel,SS,2021,0.9472100114080468
Atlantic mackerel,SS,2022,0.9843562425817455
Atlantic menhaden,GOM,1998,1.0020749361207135
Atlantic menhaden,GOM,2000,1.0345824933507946
Atlantic menhaden,GOM,2001,1.2207134778551345
Atlantic menhaden,GOM,2002,1.099378538355646
Atlantic menhaden,GOM,2003,0.9376007759408154
Atlantic menhaden,GOM,2004,1.1246856370564013
Atlantic menhaden,GOM,2005,1.0039019506415947
Atlantic menhaden,GOM,2006,1.0693296799100385
Atlantic menhaden,GOM,2007,1.1118337436788401
Atlantic menhaden,GOM,2008,1.036647980484284
Atlantic menhaden,GOM,2009,1.0906683106135406
Atlantic menhaden,GOM,2010,1.082943546776916
Atlantic menhaden,GOM,2011,1.1137131834837806
Atlantic menhaden,GOM,2012,0.9810652969766688
Atlantic menhaden,GOM,2013,1.010333259871057
Atlantic menhaden,GOM,2014,0.9784971014833164
Atlantic menhaden,GOM,2015,1.0222516769208971
Atlantic menhaden,GOM,2016,1.0678225502705514
Atlantic menhaden,GOM,2018,0.9923818624933491
Atlantic menhaden,GOM,2019,1.0323694245240231
Atlantic menhaden,GOM,2021,0.9811880458805121
Atlantic menhaden,GOM,2022,1.0062318070729568
Atlantic wolffish,GOM,1992,1.0551804464677939
Atlantic wolffish,GOM,1993,1.0421069054012024
Atlantic wolffish,GOM,1994,0.9028342360330635
Atlantic wolffish,GOM,1995,1.0841946765228985
Atlantic wolffish,GOM,1996,0.8908702278867792
Atlantic wolffish,GOM,1997,0.9832891848487184
Atlantic wolffish,GOM,1998,0.9867146332041438
Atlantic wolffish,GOM,1999,0.9823448778433053
Atlantic wolffish,GOM,2001,0.9778112386173974
Atlantic wolffish,GOM,2003,1.0381339103665266
Atlantic wolffish,GOM,2005,0.9019041786496029
Atlantic wolffish,GOM,2006,1.1033702113413486
Atlantic wolffish,GOM,2008,0.9438299321997585
Atlantic wolffish,GOM,2009,1.044047403740259
Atlantic wolffish,GOM,2010,1.0153975680740583
Atlantic wolffish,GOM,2011,0.9823307311498782
Atlantic wolffish,GOM,2013,0.9787518650507527
Atlantic wolffish,GOM,2014,1.071070684798598
Atlantic wolffish,GOM,2015,0.9827449665607221
Atlantic wolffish,GOM,2018,1.122411888309221
Atlantic wolffish,GOM,2022,1.0023889499802836
Barndoor skate,GB,1995,1.0196828991416718
Barndoor skate,GB,1999,0.9813753726456177
Barndoor skate,GB,2000,0.9372798435785225
Barndoor skate,GB,2001,0.9247579564624169
Barndoor skate,GB,2002,0.9430980033060374
Barndoor skate,GB,2003,0.9498851455519796
Barndoor skate,GB,2004,0.9376048335535919
Barndoor skate,GB,2005,0.9014272984175872
Barndoor skate,GB,2006,0.9343118370155244
Barndoor skate,GB,2007,0.9915576880540204
Barndoor skate,GB,2008,1.0067526586926614
Barndoor skate,GB,2009,0.915728884651557
Barndoor skate,GB,2010,0.9274247780158902
Barndoor skate,GB,2011,0.9246009179277471
Barndoor skate,GB,2012,0.8961245043199075
Barndoor skate,GB,2013,0.9482196659920817
Barndoor skate,GB,2014,0.9245164596510036
Barndoor skate,GB,2015,0.9523454869754212
Barndoor skate,GB,2016,0.9335062320958556
Barndoor skate,GB,2017,0.9387844760559559
Barndoor skate,GB,2018,0.9334153725074382
Barndoor skate,GB,2019,0.9492609006713963
Barndoor skate,GB,2021,1.0014637437631535
Barndoor skate,GB,2022,0.9548626076872356
