region,year,season,trophic_level,offspring_size,age_maturity,length_maturity,fecundity,l_inf,k,max_obs_length,PC1,PC2,PC3
SS,1965,FALL,4.01185813420244,12.7371712682776,4.79362115254676,39.1544246231236,1970786.2297367,88.0463539418773,0.190082400000008,92.6870809733169,-1.82591831806797,1.13467195045364,0.239630433409381
GB,1966,FALL,4.08221356552024,29.837321614911,5.55308723566302,41.2110149552392,1274213.59501091,91.1911696949706,0.20913140424667,89.2336134312837,-2.0559582973579,0.588674222291871,0.00612361677233443
GOM,1966,FALL,3.91611088716792,30.4905134381351,5.99948656307778,37.5984681467311,1466195.74148356,82.2778557251562,0.162575670683222,85.9312793848502,-1.98158426296217,0.4378672452472,0.428035040861779
MAB,1966,FALL,4.27799601064907,173.459687134495,7.35304534997952,57.5453960703466,384718.098452595,114.02420617849,0.137136431052169,117.665164880562,-3.60299152547135,-1.19118048385113,-0.45727009485463
SS,1966,FALL,4.05953259527722,13.7753603354024,4.59833725910632,39.7463134568004,1940352.26074004,87.7250016115268,0.19700854460444,95.1598903836207,-1.85175660755508,1.27873807310423,0.161701182250174
GB,1967,FALL,4.11640636701807,58.422901175721,5.49792826948677,43.9430183092765,1173105.3937778,87.9024695744191,0.209313083375138,92.1321039158511,-2.21265113269506,0.298166313944852,-0.136028117796795
GOM,1967,FALL,3.88455450291085,49.476649122294,5.91359583144075,37.9684321527818,1183934.65391374,78.719247965732,0.16487231924193,83.5528089338514,-1.98655050029704,0.191188091051536,0.439634044195595
MAB,1967,FALL,4.20066931866848,131.714411001273,5.59317990505683,45.5580991652862,163385.182987271,86.9644064619433,0.20997915807748,90.3110681943057,-2.41191673021246,-0.800931018652876,-0.53968174419926
SS,1967,FALL,3.94747212836876,12.8202982661622,4.59936532033528,37.0504113061858,1647395.46112868,79.2334626616374,0.20026526768556,86.9852766563761,-1.62376503194719,1.01241751259108,0.301569763825185
GB,1968,FALL,4.14041423680201,70.5141652929591,5.8139168158936,45.985046453347,1064544.26902117,93.6043180276444,0.212583004166536,95.7374009372426,-2.37908183330973,0.101904673986599,-0.18772423509777
GOM,1968,FALL,3.85199629577349,64.4383570035694,6.35115164214558,39.8701315284454,1023136.66521889,80.5240338749646,0.151490246197343,86.182632502121,-2.17449195927707,-0.117868466516286,0.510592599556612
MAB,1968,FALL,4.13237655261504,131.319298603172,5.26645754467508,47.0987643414908,280880.365125932,92.4546267163292,0.260554754449232,95.447007632845,-2.26624417309378,-0.795178914223957,-0.527939525779066
SS,1968,FALL,4.07056291237303,28.3946641240241,4.75335103542323,40.0559621627581,1651876.83198652,86.1122729065076,0.201681573695512,92.9384300148378,-1.90352850290561,0.947976809812714,0.0451997971815462
GB,1968,SPRING,4.09530107376811,21.206374210471,5.56483853348404,42.3701980262353,1151329.76349724,92.0825915761055,0.197957249384732,91.8128948817436,-2.17527960390938,0.567163625167167,0.011046337185045
GOM,1968,SPRING,3.92814724144564,34.6504501209551,5.91719523735207,39.7332410018074,1611795.73240401,84.7544861482605,0.153875684809375,91.5365082627695,-2.11237205008967,0.557525415857023,0.473013646269942
MAB,1968,SPRING,4.19887228582644,154.346341936375,6.37658740785165,51.3763588100153,212527.08932273,96.2254352271206,0.178513237775692,103.53041902373,-2.94937878314102,-1.07139713877406,-0.461185104798212
SS,1968,SPRING,4.07810337139337,100.214193642484,6.46563375911337,49.0229004358159,910130.90546354,97.4802422250176,0.155038741995583,105.106975141097,-2.81017706033829,-0.277367340020724,0.0166504202812554
GB,1969,FALL,4.09436461781104,55.1651647606081,5.47105621238338,42.6700960512807,1158145.89951986,87.3857215643823,0.246724083406008,88.920434890042,-2.00858610762552,0.183388280598229,-0.172648428964501
GOM,1969,FALL,3.98759876124247,41.9568186714708,5.77231093188858,42.3250418521611,2192251.63215917,91.8648135808438,0.148392474569395,99.1913733672542,-2.22287442000752,0.563414806573414,0.325980139012879
MAB,1969,FALL,4.28304288671798,214.204843470715,7.60980030005725,61.4454081002312,119748.155833042,114.633371656693,0.137457791183768,125.672465811937,-3.8453077422062,-1.78043223768237,-0.591164241859832
SS,1969,FALL,3.93394189447536,35.9604940712499,5.52199430647893,39.7306221876874,1578486.49370309,84.1868699380001,0.173401509029952,88.2341807885434,-1.95869894128353,0.494230790759605,0.349854225933299
GB,1969,SPRING,4.10151534902307,29.658945233836,6.18914932190896,45.1927185879368,1042869.8519319,92.8252288435685,0.200875064143694,95.143851654673,-2.36528078476631,0.273237390653736,-0.0167611464426373
GOM,1969,SPRING,3.96589510628074,48.8530187296008,6.29714662242136,42.5964659559955,1757782.98766706,91.0890404701097,0.147032800281271,97.1029802513465,-2.35176917359201,0.289871909030379,0.351736698682629
MAB,1969,SPRING,4.18893123320956,140.440269673736,6.17601694211281,49.8659107092518,308605.385835486,95.4440852731204,0.212450231575778,102.765100050004,-2.77719844211863,-0.944639985508936,-0.476828428770237
SS,1969,SPRING,3.91803183812141,50.0877756710038,5.70560200697758,40.7616494095325,1117031.65554082,84.2672392594985,0.184059826092618,89.463635434462,-2.07075899978752,0.232709183706905,0.330604258572079
GB,1970,FALL,4.15744431169035,106.612345229597,6.46648781719722,49.9283489235045,739433.170567149,96.533658821137,0.189749060135574,100.410122588309,-2.78231208771386,-0.485197189999172,-0.255510752275284
GOM,1970,FALL,3.94834035897403,60.0313768363473,6.20467482600448,42.1452915098901,1661709.58728355,88.5424878099498,0.147881521224902,93.3210717169493,-2.2864627550129,0.076497505270657,0.320622099956513
MAB,1970,FALL,4.13516723783639,141.543228559535,5.67597550875438,48.5469628382177,182061.610490681,94.216051275048,0.250447688817145,97.3267763952687,-2.47994287937665,-1.02796880127086,-0.513031512331574
SS,1970,FALL,4.12227037026096,75.4778463951395,5.97269095820808,47.5736161606588,1766538.9590187,100.218973299188,0.153931200987093,106.610586056312,-2.63783320619191,0.275218046763131,-0.000422785287814137
GB,1970,SPRING,4.18515335387959,102.951241062651,6.773745546293,51.1980815652052,722102.63592188,101.032518420485,0.164536945905111,104.724158724556,-3.00390811110269,-0.482312909335384,-0.23220393839516
GOM,1970,SPRING,3.92120575783972,22.4902528000906,5.22187799669399,38.7963397529779,2340033.32138468,83.6627404308237,0.160155838191513,93.4655071675184,-1.85264144200215,0.747088445958738,0.41123841317798
MAB,1970,SPRING,4.05534386184652,80.8363789536837,4.76580591857627,38.7424193513339,365061.005548738,76.0549520566251,0.206931765805958,80.4565583213878,-1.82538383045587,-0.232437766440141,-0.210588774744277
SS,1970,SPRING,4.09047214303938,79.1290194242164,5.54620145123163,46.5735395439265,1443741.36745643,92.9685626429141,0.24314573169548,106.727274588067,-2.37125592188779,0.00209274915470768,-0.138184447825235
GB,1971,FALL,4.10923475623199,81.1219838062667,6.00037579219559,44.9583885658214,693917.365050602,89.2802562630535,0.233492811359896,92.18158808229,-2.32768295264423,-0.261352283662872,-0.233636375398232
GOM,1971,FALL,3.98025474257235,46.4979514006541,5.81758038278099,42.7139408132775,2157477.23043246,91.9086440820661,0.147627573168871,98.0482011208918,-2.23536694195505,0.479185056495544,0.324067909687189
MAB,1971,FALL,4.03656566093771,78.1075896071392,3.89245461457255,38.746394574682,388521.64988174,75.7260178058625,0.31716780358435,75.9289845387077,-1.39175690429299,-0.224815883965871,-0.451280776199664
SS,1971,FALL,4.04380937827913,58.550087732795,5.81929144657677,44.6262921857478,1495812.97745566,91.7909889904974,0.16492900693015,98.2108106028547,-2.36740994259682,0.356964369212327,0.154266414988778
GB,1971,SPRING,4.08746905769803,34.7427042802086,6.48103273175223,45.8953861283767,1189093.34658191,94.0836940204718,0.196009493877476,93.550006099522,-2.41874986242196,0.193757128326445,0.0200755570021445
GOM,1971,SPRING,3.62112868458456,24.8365378377368,5.95278502612517,31.9111509667379,1082287.29379541,64.2319610281322,0.164166063917487,66.7722948942804,-1.47222764250105,0.0582981038440444,0.952258869112645
MAB,1971,SPRING,4.23607075917702,183.114508951868,6.97327603873251,56.0344954581826,205141.076655838,104.598468400529,0.134526885224501,112.783745623377,-3.43435256013349,-1.41155867510144,-0.490105825466849
SS,1971,SPRING,3.88470279109686,28.1362054963641,5.39992138581065,37.4629864574651,1197245.87706149,79.664062246784,0.185101361039379,85.7447881120726,-1.83782386544364,0.556061365983139,0.42724930316469
GB,1972,FALL,4.18016380220187,94.796204756885,6.43522416676349,50.3808627991471,1196821.11858877,101.482047075117,0.166881648701451,104.475769633001,-2.83743694101015,-0.178569167927329,-0.18569636123597
GOM,1972,FALL,3.94948329288177,38.8723280309624,5.39238648165167,40.2349786839891,2111528.87783155,84.4266614000953,0.159751985671728,91.8895065527066,-1.96901676942707,0.549534366384508,0.334864032317163
MAB,1972,FALL,4.27806352376986,207.0451186185,7.63326736438935,62.049857821916,263477.699170901,118.033251334119,0.12205886673303,123.475456831643,-3.85309296203211,-1.61138413052533,-0.52365402910322
SS,1972,FALL,4.02366963914274,24.9324258196548,4.72130657380434,38.7909173289125,1689505.59417161,81.9385828908022,0.196360844804373,90.68892039801,-1.80670345952916,1.00754735133894,0.169712990718177
GB,1972,SPRING,4.14837570186136,60.1396840476394,6.51591288724462,49.7170348834579,1333978.16398581,100.945493898076,0.166319967494872,103.13097104624,-2.76504296325668,0.0462488085960347,-0.0682340383159337
GOM,1972,SPRING,3.78810780511125,31.6970951304501,5.84880055939555,36.2621126450676,1671267.56586156,77.7135781833934,0.153142077110937,80.4822739358918,-1.7918995200409,0.285880520687854,0.664456324684401
MAB,1972,SPRING,4.28835373294453,208.005637513636,7.55341429324105,60.0911505314203,119456.338554769,112.284762633549,0.139425154506453,120.385992418899,-3.79802548416633,-1.7268208825206,-0.599477334880393
SS,1972,SPRING,4.07897486243181,56.4644092738613,6.09576546661928,46.7819134155634,1641198.70707157,100.313783375537,0.148949073421914,107.584043422435,-2.59166701493253,0.457658056052924,0.174693144411791
GB,1973,FALL,4.23180144403251,134.175089382487,7.27449637852986,56.0257250472955,910818.154437026,108.502578081777,0.143069686716478,112.845219574937,-3.36965392994831,-0.794203448355907,-0.312969875781776
GOM,1973,FALL,4.02488568696333,35.4553008494989,5.42488999464954,41.8797869756021,2423648.92995936,92.1791948806251,0.153206023065706,98.1352377640519,-2.12793787371637,0.759038992198482,0.24401067461079
MAB,1973,FALL,4.06833882700741,172.644085187389,5.62048033430307,54.0736373855309,230722.731468164,102.88384204194,0.21506984215176,107.608618300218,-2.80421094137269,-1.42472114469785,-0.456279332508004
SS,1973,FALL,4.02401993466746,26.0409566295262,4.95033576862765,40.6173166052541,2188728.91339844,86.3637507826666,0.176202971808835,97.505508107439,-1.94831768987362,1.02090467173895,0.232236069534669
GB,1973,SPRING,4.10545831075472,40.4431567797034,5.49225370401788,46.108203115331,1951101.88091794,95.8715138630731,0.182130425304108,101.731894614379,-2.33855823535645,0.77202602060102,0.0728706016150378
GOM,1973,SPRING,3.99373524507665,56.8111566188108,6.04384877715652,43.6752470722528,1817413.56239818,94.4987824888109,0.143957960586458,98.733791266633,-2.35747610684287,0.310717262642214,0.287614497809052
MAB,1973,SPRING,4.12116511219989,131.959170959752,5.67898101622341,48.5865684289935,379849.070748254,93.1661806529829,0.176821132423637,96.2093804394513,-2.61903253263691,-0.755431457545575,-0.307967753934829
SS,1973,SPRING,4.18306563691607,104.288715656647,6.4523816792432,52.0857542108026,1564582.84565279,105.118193527968,0.131821717790882,115.215902233935,-3.04152874854642,-0.0708870607636127,-0.0839678618274422
GB,1974,FALL,4.16043680369537,79.3589150360821,6.49287326194812,48.3605815710587,955574.096373605,98.8153466680851,0.184912493769832,98.4119200063469,-2.67194806277276,-0.235064843085665,-0.214250567735503
GOM,1974,FALL,3.97898362417491,39.6696006580624,5.24100888594062,40.3748292135489,2337909.58176181,86.9999883960992,0.154795020340126,94.4270308597212,-1.99296375048989,0.675452822816328,0.304137134973678
MAB,1974,FALL,3.85517934177874,100.284189670779,2.95125306985961,39.6223046526956,202120.602845997,79.9761571592407,0.320494093613538,79.3055007934544,-1.078456425916,-0.505963901016995,-0.341514604040042
SS,1974,FALL,3.98227502811905,44.1838475399405,5.26885926219839,40.2136262645814,1589933.15757541,85.8577177860378,0.177436288700615,90.9984983873526,-1.9949174849673,0.568598113371417,0.238106571578926
GB,1974,SPRING,4.11418822223797,76.9532737216366,5.84566723373137,46.7239814855431,1161153.98384062,92.9271428873431,0.203003657410023,99.6483091527852,-2.47007603208402,0.0314022750967006,-0.111402142012485
GOM,1974,SPRING,4.06980035176619,79.8663535419391,6.11333295772012,46.0682172721721,1820094.09533561,98.23211582504,0.135444950700183,103.868549788062,-2.58165806981503,0.105275230431385,0.110390287132718
MAB,1974,SPRING,4.20962419493192,183.527738806964,6.7135057176642,58.0722735704534,354978.406586775,109.61088220264,0.131436422902267,115.224746188762,-3.48534421899999,-1.37136837094103,-0.43955496662969
SS,1974,SPRING,4.15559573266704,118.633688964634,6.85965822841735,54.8442698191016,1419093.2632583,110.203852589828,0.122702601542532,128.213202735874,-3.27879835310791,-0.354689895007442,-0.0432214338597951
GB,1975,FALL,4.18787780545857,129.264360820165,6.54669497783082,51.6850790322113,745311.625310029,102.313947242568,0.168788476606408,107.541387327322,-2.98944775766679,-0.634975894470339,-0.304124612639697
GOM,1975,FALL,3.87333902985381,28.3553568859013,5.11573028638658,35.4420688992266,1524218.26243714,73.9658147354515,0.179313120514706,80.8336619703709,-1.61342346918057,0.595782005563816,0.450158834497253
MAB,1975,FALL,4.14655418902398,160.262672971277,5.42275358768791,51.9889317653925,215712.288805979,101.763183383568,0.178044943700407,105.880298326451,-2.72900819033853,-1.02935518771343,-0.517037684307801
SS,1975,FALL,3.9849968109506,21.0012416174265,4.49328642148647,36.6653346956239,1710976.64440425,79.9296749352133,0.205117964386735,86.2953471725125,-1.63172893384476,0.99796328498685,0.195339619722196
GB,1975,SPRING,4.24511977133268,135.432005809518,6.83713026280347,55.3630591472736,1008827.6187513,107.013745866695,0.14204706558665,115.227527906216,-3.29724710086068,-0.62177042578854,-0.332160011694804
GOM,1975,SPRING,4.02647775173234,40.5671754854445,5.29144106836984,40.2233562137673,1625710.40012245,85.5241719336666,0.168211651162226,92.0641146766574,-1.9941344177416,0.609674013596046,0.171885066297503
MAB,1975,SPRING,4.29417988335363,158.488541212587,6.55877449657017,53.7789989444973,381029.519430542,103.314418697266,0.15352917665003,110.412695042502,-3.21181512827344,-0.953415703535939,-0.563980229793065
SS,1975,SPRING,4.05370201881845,107.430070996452,6.38264533627433,48.3690052699938,1332639.02779472,94.4894789266298,0.139225467725857,104.052486419572,-2.75451170256706,-0.357954230725111,0.0747667136224679
GB,1976,FALL,4.17475089797932,112.844007404804,6.37206194597359,49.6390728406333,649444.653130247,96.5487155290764,0.181527889202952,100.523917347752,-2.79243161262516,-0.489502538132668,-0.302173275697313
GOM,1976,FALL,4.12776355598268,34.5109181745302,4.8260952825357,43.1149008202191,2489528.1398526,92.6066212076292,0.160933461803647,104.720072558986,-2.11521453932485,1.09715800393469,0.0767074407571759
MAB,1976,FALL,3.80636581339189,84.9805975032892,2.19024393058924,36.7722568891452,199653.89733531,77.2914733522225,0.299002545695286,74.7292536939628,-0.87263429097243,-0.340600177761554,-0.304244604653672
SS,1976,FALL,4.10893737089713,13.8750946320766,3.82751987504478,36.9380885265798,1649477.63683011,79.0608273897958,0.225365578936361,89.4578638162033,-1.53262933698026,1.32223620915077,-0.0799791768571871
GB,1976,SPRING,4.17513489139956,118.582506833888,6.35055256695588,51.3776844591236,1180448.05724124,98.6873701866929,0.16063561460856,105.771472298686,-2.91185838546959,-0.428376399190998,-0.235436389657736
GOM,1976,SPRING,4.06479220926275,48.6922015323132,5.39200992840951,41.4678993649043,1778759.18300599,90.9438531742942,0.158641336443355,97.0113720152526,-2.15167166178495,0.607639880649718,0.130398934932506
MAB,1976,SPRING,4.18116177645217,133.556578167527,5.96087633665036,49.2721010373874,451763.940559994,96.9946722512589,0.176301973714605,102.189334992258,-2.70604351053343,-0.663461738966487,-0.378741553194029
SS,1976,SPRING,4.20763746102804,136.641739996944,6.79362238427073,54.4825915912966,1077832.80861148,109.222553189296,0.134084732225812,121.033398270593,-3.30646714536882,-0.587367524550691,-0.235467577086552
GB,1977,FALL,4.15024761838607,73.1369038169171,5.99071713314916,46.1318326185274,923500.501839606,93.0221429796585,0.19650067253397,94.8895241917753,-2.47852517491619,0.0395904362539602,-0.19164925428239
GOM,1977,FALL,4.02215620626053,21.1908127292844,5.05319944751669,39.2520317720197,2268818.53418838,88.6511173779512,0.157392893586198,96.1817402863634,-1.94398427374655,1.11695000640218,0.316277505681888
MAB,1977,FALL,3.84726977143207,94.080344716849,2.96699421461239,39.7920627614868,211733.309752557,81.0054770047997,0.295902238406955,81.8993499066074,-1.19858406730138,-0.449828353778354,-0.269903125021924
SS,1977,FALL,4.09330418102454,23.5759205606355,4.50014393041746,40.1518248550251,1790569.91209679,87.1973724744213,0.20474067760742,95.4821612930772,-1.87844931317742,1.15602944393013,0.0277608242398258
GB,1977,SPRING,4.13976946363842,33.4522473270175,5.05506964302422,41.3545930340215,1151017.2649999,84.2978951308119,0.217290703390642,88.5658608775018,-1.96833749903724,0.672916685519151,-0.15583618991481
GOM,1977,SPRING,4.04880646722506,87.5501067172782,6.0384474669944,44.9175341502953,1402560.5461485,92.2925009608614,0.146586316850711,102.285058133756,-2.50131253060969,-0.0217776619886994,0.107307329013284
MAB,1977,SPRING,4.22793149716889,132.696912011623,6.12922503473573,49.8093100635226,505605.204728237,98.639610544685,0.161033674185417,103.26372591662,-2.87973620112877,-0.684108109439034,-0.422722045865545
SS,1977,SPRING,4.11033815913248,81.3206077331859,5.90889902850138,44.7156618428861,1022465.02195548,92.640432394031,0.165964314355206,100.791189736674,-2.53170470933838,0.177068260744556,-0.0123386347913679
GB,1978,FALL,4.25783488527077,142.053454126206,7.3791913195594,56.7800070668396,766979.258384268,108.284179720989,0.141472875070613,112.435387489209,-3.43200773527942,-0.92673587481495,-0.39172963982888
GOM,1978,FALL,3.9926855633301,14.4679948619463,5.13706209036889,37.6340937846978,2091588.31425737,85.4414225387706,0.16592850152742,92.4846003885281,-1.85140605737789,1.10565462941121,0.357536051929327
MAB,1978,FALL,3.86577009578333,119.603350209832,3.0503968576302,43.3739141108557,186067.475778128,84.0575990264383,0.325925483816946,86.0160537305208,-1.26569467357589,-0.607206243427454,-0.360200675034308
SS,1978,FALL,3.9839892357387,17.3919505619766,4.67860340179999,36.503577993533,1526245.73270878,79.6015886439742,0.208969839030183,84.7838238745717,-1.66457939811079,0.957054819662395,0.208088862974882
GB,1978,SPRING,4.17394129701181,41.9682086806046,6.05870613336348,46.6545683788936,1189316.05867624,91.7663972752195,0.192341767930933,93.4730120622478,-2.39793704513228,0.341133423560818,-0.16592511943633
GOM,1978,SPRING,3.95618440545234,38.307903226845,5.66952194060138,39.1561102660725,1856208.7369521,86.1596268284014,0.146524560651277,95.3210428811847,-2.07437511721266,0.685543491425652,0.427576275236491
MAB,1978,SPRING,4.22677404940211,159.224170587569,6.56162300389609,52.5475219294684,266848.02545686,99.5295166916019,0.151063302656213,107.171418865319,-3.1218500444191,-1.0742598620892,-0.456795152871097
SS,1978,SPRING,4.15468849147037,91.0920698903292,6.0716384723374,51.0568438373922,1769236.73671262,102.491345476975,0.142578500829205,115.291414108824,-2.88636883782092,0.177877511150547,-0.0169896257582492
GB,1979,FALL,4.23001444613297,137.054120592514,7.11636202141914,55.7233320877462,551140.408933422,106.300434213853,0.151448473458219,108.632005081076,-3.31718112938573,-0.916102500116355,-0.382311280052818
GOM,1979,FALL,4.03724971483001,35.060165582495,5.3206132220949,39.6008187157367,1785923.17827466,87.8240371578673,0.169099820581047,93.7737663411211,-2.02252868900848,0.800676776301111,0.205757749999071
MAB,1979,FALL,4.06466244928839,145.417400549365,5.18732632520827,47.4651790349607,271793.4748926,91.1236430033453,0.266325376204362,95.0324739777063,-2.1502195358144,-1.01792019389997,-0.499942841147723
SS,1979,FALL,4.07250459123407,24.6635621378649,4.45920579758192,40.0002250596278,1987214.16362702,87.3124951152747,0.199387828564056,96.4481936654734,-1.856406962568,1.15047044430061,0.0680040977160285
GB,1979,SPRING,4.13689699909122,68.1792146424879,5.85409697348021,47.5301622667857,1316200.12418541,95.9269160006682,0.176149962742862,102.558770199378,-2.53947750202694,0.252941520122842,-0.0718192598975958
GOM,1979,SPRING,3.84527492896128,25.837605584035,5.64405902363249,34.6701514808074,1265165.6040414,74.9566044725369,0.164622832697734,82.2971149130836,-1.73799534622613,0.583918703101762,0.598781380989472
MAB,1979,SPRING,4.07039328295206,92.7597120159648,5.14637463264197,41.3700694961265,493384.577389963,81.7600480222712,0.239690034826036,86.2653442134527,-1.93799629888126,-0.271387881016603,-0.250175494782503
SS,1979,SPRING,4.06965481799487,34.1841724193399,4.93423622324585,41.9166134353333,1766471.48352105,90.4750322638712,0.184630271455832,103.210561699225,-2.06215669117677,0.973240121079623,0.126904948935176
GB,1980,FALL,4.25571633182007,144.372222013024,7.7020113152364,57.108572433707,451822.025302649,106.847854660338,0.154494843924821,108.824991007122,-3.45613703412589,-1.16291268895148,-0.437354100650163
GOM,1980,FALL,4.04726331397386,17.1388110214812,4.8789517710373,38.2146682573412,2205338.11240693,86.7052262943906,0.17648685079214,93.5000767645044,-1.82741520436136,1.11140652563229,0.180081475268785
MAB,1980,FALL,3.7960858446265,62.592859720328,2.12997974124103,32.3649331267093,280259.524266325,65.3030203622945,0.42310596174863,64.6314751832348,-0.260771210274707,-0.16874690329346,-0.369316839118204
SS,1980,FALL,4.04105651230167,23.6448532896856,4.60715344160798,40.136322009771,2075733.15937434,86.6896258372283,0.191204777733812,96.0844596522586,-1.86541947847067,1.11160820966634,0.156818507342167
GB,1980,SPRING,4.18043046551957,106.887746720447,6.08632060428813,49.5090513848857,803611.872615069,96.2185233235637,0.178473954606452,104.601287099203,-2.7762449618473,-0.289529315239655,-0.273227517248655
GOM,1980,SPRING,3.95101189887868,15.945839628411,5.14485812355685,35.8395919195917,1768560.42860264,81.4137395359197,0.166940244805147,86.974432443927,-1.74695662991483,0.875248047192558,0.384774155590433
MAB,1980,SPRING,4.2519296128505,181.333633452633,7.20271772752793,57.0345063943933,314154.161233875,107.71382428718,0.138251825086636,115.573019582789,-3.54981009255543,-1.4074897975139,-0.483200697477076
SS,1980,SPRING,4.18367684721463,107.654747490111,6.22384525651994,52.2990320677929,1643197.71869529,104.755854229581,0.138159401587078,117.339268511502,-3.01358893969721,-0.0644285149074944,-0.130772135581886
GB,1981,FALL,4.30136706825551,178.868896829441,8.09666013352504,61.1044186235534,347287.255562163,113.427266575191,0.125208133893088,117.9822367633,-3.86742694154007,-1.51236335666739,-0.513849366936973
GOM,1981,FALL,4.03009622616067,19.4032613578718,4.89257623067236,37.0212390888821,1940795.35965368,83.0024430543363,0.181192540221824,91.6950872041057,-1.76924717655394,1.01221424407579,0.191387090062969
MAB,1981,FALL,4.01523469489265,130.488045056089,4.47839774087043,44.6279662778783,220580.670335816,89.8458830424103,0.272510512999135,92.2317419049124,-1.97177643982412,-0.912173947608196,-0.457084759290318
SS,1981,FALL,4.13502230624722,36.0464635283334,4.96380245645866,44.5962506405473,2162222.09785602,95.2594432146866,0.179685359207591,108.348690489029,-2.22180901225588,1.00447786892517,0.0206497981534735
GB,1981,SPRING,4.2544964743892,157.892952365119,7.09879828852396,56.1934230286958,577067.105449257,107.603777445037,0.136043066679265,114.766778532626,-3.45162646683534,-0.97911598967797,-0.40557341613577
GOM,1981,SPRING,4.01192726351645,43.8291944878912,5.48579251276555,40.1110818291941,1684547.90176352,88.9260786410146,0.153446696290209,96.6678569427883,-2.14170086379611,0.587723779056216,0.258005526861519
MAB,1981,SPRING,4.16947512409563,166.206783201652,6.77422660200123,53.4088420318808,189546.22525973,99.3723843941768,0.168287287308169,106.700551844878,-3.1332102695328,-1.29653266066678,-0.39551680085172
SS,1981,SPRING,4.11406836555149,84.1226519072416,5.76832287048255,47.9644161100058,2098206.33143047,99.8286645073465,0.141844207808914,112.550555555556,-2.65508061556052,0.295343916371025,0.0179169364134008
GB,1982,FALL,4.29226195707009,126.224323421072,7.58943500672481,55.9415972494085,350170.696967787,103.917633546033,0.158410539637952,104.087928341743,-3.30900375321214,-1.00279965416965,-0.510938281391376
GOM,1982,FALL,4.13533152368167,114.807446281856,6.3496745235826,50.4158478077033,1210974.17257496,100.225963670599,0.149006060574037,110.479288585625,-2.89381079770821,-0.298134067287834,-0.0901957545922622
MAB,1982,FALL,3.92679021489992,90.0794149054977,3.04914018155592,41.8208861835255,304220.334307542,79.8751554942083,0.323776947623876,78.8320462787544,-1.18223741835232,-0.351643680823707,-0.405764234474512
SS,1982,FALL,4.06460037400511,23.394798214328,4.51062177182532,40.0988391237544,1874421.45375286,85.0873236744486,0.197347550624458,96.9480725829381,-1.84862978379781,1.11076946579223,0.103973810883609
GB,1982,SPRING,4.22996863639923,115.102360193356,7.14510579737864,56.2587008873441,1380172.89223612,110.674841132548,0.131906372087044,116.274217733174,-3.36237516980178,-0.373260276634752,-0.191973771544614
GOM,1982,SPRING,4.10678956938526,69.0120151135481,6.32608059318494,45.7540223958795,1489770.41948296,97.7014941805512,0.137193573859864,103.942831065846,-2.68426304777625,0.143696765920636,0.0821223125318008
MAB,1982,SPRING,4.30203919226246,215.721160997451,7.97514197469677,62.5343278553087,126433.694123853,115.547559688913,0.114717361089255,123.531873737973,-4.05137381694665,-1.8770806662014,-0.577388375304523
